train/learning_rate,time/episodes,time/time_elapsed,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/n_updates,time/fps,train/critic_loss,time/total_timesteps,eval/mean_reward,eval/mean_ep_length
0.0001,2860,112315,0.427015483379364,0.08915244787931442,-22.592361450195312,761610,13,0.5039418339729309,1523322,,
0.0001,2864,112522,0.006876826286315918,0.0941307321190834,-21.07723617553711,763332,13,0.7140458822250366,1526765,,
0.0001,2868,112762,-0.16514313220977783,0.08887983858585358,-21.803110122680664,765332,13,0.5619068741798401,1530765,,
0.0001,2872,112941,-0.21579957008361816,0.0860230103135109,-21.96460723876953,766839,13,0.4576605260372162,1533779,,
0.0001,2876,113122,-0.01856314390897751,0.08638539165258408,-24.097675323486328,768364,13,1.1682533025741577,1536829,,
0.0001,2880,113267,0.4467760920524597,0.08932878822088242,-23.499666213989258,769624,13,1.87812340259552,1539350,,
0.0001,2884,113498,0.27288153767585754,0.09023234248161316,-25.63605499267578,771624,13,0.6835203170776367,1543350,,
0.0001,2888,113736,-0.4638932943344116,0.08515847474336624,-25.184886932373047,773624,13,0.7616106867790222,1547350,,
0.0001,2892,113906,-0.34545624256134033,0.07534611970186234,-24.957826614379883,775127,13,0.3711909353733063,1550356,,
0.0001,2896,114077,-0.4721717834472656,0.06662406027317047,-23.68231201171875,776642,13,0.4210788309574127,1553385,,
