time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,train/n_updates,time/fps,time/episodes,eval/mean_ep_length,eval/mean_reward
91553,951949,727.59,0.0003,5.104729175567627,-30.462955474853516,2222.8153141999996,951848,10,2160,,
91876,955399,740.88,0.0003,4.505489349365234,-31.624374389648438,2259.7771443699994,955298,10,2164,,
92150,958502,740.81,0.0003,3.9972338676452637,-33.906063079833984,2260.17812778,958401,10,2168,,
92200,958995,716.61,0.0003,0.6730694770812988,-32.208839416503906,2166.8274350399997,958894,10,2172,,
92353,960525,705.19,0.0003,0.6657089591026306,-32.6627082824707,2127.63891518,960424,10,2176,,
92657,963795,701.59,0.0003,1.5270582437515259,-32.1705322265625,2113.9644667099997,963694,10,2180,,
92824,965510,678.74,0.0003,1.0362942218780518,-33.365203857421875,2023.29387903,965409,10,2184,,
93086,968339,688.76,0.0003,2.3512508869171143,-33.4926872253418,2051.4535131099997,968238,10,2188,,
93324,970933,686.02,0.0003,4.893167972564697,-34.13642501831055,2056.2603336699995,970832,10,2192,,
93613,974092,677.61,0.0003,1.0522338151931763,-33.125099182128906,1992.81745399,973991,10,2196,,
93884,976889,682.85,0.0003,1.5469603538513184,-33.96821975708008,2009.7123197399999,976788,10,2200,,
94240,980628,709.51,0.0003,6.09334659576416,-32.43174743652344,2092.25807858,980527,10,2204,,
94531,983654,709.4,0.0003,1.3179872035980225,-33.27281951904297,2114.8546229599997,983553,10,2208,,
94747,985929,698.79,0.0003,4.140018939971924,-33.61263656616211,2070.5861248799997,985828,10,2212,,
94876,987311,672.61,0.0003,0.8329571485519409,-33.85913848876953,1972.61101177,987210,10,2216,,
94911,987662,651.76,0.0003,2.862769603729248,-31.827335357666016,1887.6477265699996,987561,10,2220,,
95124,990089,636.03,0.0003,1.075432300567627,-33.05727767944336,1828.16359005,989988,10,2224,,
95385,993360,628.74,0.0003,0.968295693397522,-33.12006378173828,1802.7760783599997,993259,10,2228,,
95657,996638,636.37,0.0003,4.9182868003845215,-31.499237060546875,1838.0960164600003,996537,10,2232,,
,1000000,,0.0003,0.7182207107543945,-33.06724166870117,,999899,,,822.0,2729.4884611999996
96339,1001000,649.79,0.0003,0.5131734609603882,-34.333839416503906,1901.37465534,1000899,10,2236,,
96677,1005000,656.64,0.0003,0.6067266464233398,-33.09230041503906,1922.7691146999998,1004899,10,2240,,
96758,1005899,625.63,0.0003,5.227143287658691,-32.28640365600586,1807.4332264299996,1005798,10,2244,,
97098,1009618,632.75,0.0003,0.8935932517051697,-33.38011932373047,1825.20811976,1009517,10,2248,,
97257,1011363,638.3,0.0003,0.7742068767547607,-31.60572624206543,1848.29795101,1011262,10,2252,,
97530,1014335,641.3,0.0003,1.1524176597595215,-32.006954193115234,1850.88265041,1014234,10,2256,,
97783,1017043,650.94,0.0003,1.8364522457122803,-33.72346496582031,1916.0914996499998,1016942,10,2260,,
98037,1019814,644.15,0.0003,4.7852325439453125,-33.45502471923828,1905.45814141,1019713,10,2264,,
98226,1021759,632.57,0.0003,0.712165355682373,-33.131385803222656,1869.9356801299996,1021658,10,2268,,
98328,1022848,638.53,0.0003,0.3963731527328491,-33.54248809814453,1905.7409505,1022747,10,2272,,
98562,1025466,649.41,0.0003,3.7698707580566406,-32.340606689453125,1898.26055238,1025365,10,2276,,
98825,1028423,646.28,0.0003,3.899139881134033,-33.52828598022461,1886.7050057899999,1028322,10,2280,,
99007,1030334,648.24,0.0003,0.9473499059677124,-31.521169662475586,1892.9884459400002,1030233,10,2284,,
99334,1033881,655.42,0.0003,0.7118159532546997,-31.047740936279297,1883.5307143100001,1033780,10,2288,,
99645,1037300,663.67,0.0003,0.6571877598762512,-31.67862892150879,1917.85597293,1037199,10,2292,,
99755,1038650,645.58,0.0003,0.8489034175872803,-32.20027160644531,1882.0220209000004,1038549,10,2296,,
100020,1041760,648.71,0.0003,0.93111252784729,-30.941978454589844,1898.81460428,1041659,10,2300,,
100263,1044533,639.05,0.0003,4.5292253494262695,-31.628517150878906,1860.4338609,1044432,10,2304,,
100560,1047882,642.28,0.0003,5.018212795257568,-32.13059997558594,1872.9610140400002,1047781,10,2308,,
100798,1050585,646.56,0.0003,1.555017113685608,-31.725561141967773,1905.43526551,1050484,10,2312,,
100918,1051937,646.26,0.0003,1.0330605506896973,-31.955488204956055,1899.5616991599995,1051836,10,2316,,
101141,1054621,669.59,0.0003,0.43827003240585327,-31.75353240966797,1983.6005598699996,1054520,10,2320,,
