rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/value_loss,train/clip_fraction,train/std,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
434.03681451999995,679936,9,332,249.29,71893,3310,11.60804100036621,0.395911468565464,0.41749727725982666,0.05392264,5.671301364898682,0.2,-1.0663779020309447,0.8728150278329849,0.00025932672,0.02913768846163296,,
,680000,,,,,3320,10.898418521881103,0.1760807316750288,0.417007178068161,0.009065729,4.431564807891846,0.2,-1.0671441972255706,0.8767317160964012,0.00025920384,0.003658066176430985,742.4,1506.4740748153095
439.5112101200001,681984,9,333,254.89,72449,,,,,,,,,,,,,
430.40793051000014,684032,9,334,255.34,72627,3330,11.484081602096557,0.07214844014961272,0.41587722301483154,0.0070448406,5.394235134124756,0.2,-1.061955636739731,0.8478928506374359,0.00025908096,-0.002367262423067551,,
437.96213344999995,686080,9,335,259.05,72826,3340,12.082454061508178,0.10539062796160578,0.41439491510391235,0.0074295774,5.9216790199279785,0.2,-1.054949015378952,0.8728490769863129,0.00025895808,-0.006810691509163002,,
448.17381097000003,688128,9,336,265.37,73033,3350,14.648973083496093,0.11085937790630851,0.41352105140686035,0.015012452,6.730327129364014,0.2,-1.048298853635788,0.8874084055423737,0.00025883519999999997,-0.005881850545556499,,
477.05768670000003,690176,9,337,280.17,73230,3360,13.586641931533814,0.08924479433335364,0.41319727897644043,0.0037723533,5.8315606117248535,0.2,-1.0450958013534546,0.8880285769701004,0.00025871232,-0.0032377886188623916,,
503.40090083,692224,9,338,292.88,73434,3370,9.026709485054017,0.2053776079788804,0.41269993782043457,0.02916625,4.179678440093994,0.2,-1.042719739675522,0.9119411408901215,0.00025858943999999996,0.0034368004999123514,,
481.66624471999984,694272,9,339,282.97,73643,3380,9.596120166778565,0.2819661542773247,0.4124031662940979,0.017335918,4.465025901794434,0.2,-1.0404812514781951,0.9058844074606895,0.00025846656,0.015048171711969172,,
497.13246663999996,696320,9,340,289.55,73840,3390,15.443902826309204,0.4768489710986614,0.41238629817962646,0.1585096,7.454792499542236,0.2,-1.039629077911377,0.8886546716094017,0.00025834367999999996,0.04659014709293842,,
505.91320098000006,698368,9,341,293.82,74054,3400,14.10905408859253,0.12148437893483788,0.41235557198524475,0.009842264,6.171293258666992,0.2,-1.039824092388153,0.8643496036529541,0.0002582208,-0.005826642200117904,,
,700000,,,,,3410,12.831273365020753,0.08140625084633939,0.41113173961639404,0.008151708,5.838964462280273,0.2,-1.0371607005596162,0.870119497179985,0.00025809791999999995,-0.005104506268544351,612.2,1365.5380737922155
520.80992215,700416,9,342,301.73,74611,,,,,,,,,,,,,
510.1952378799999,702464,9,343,296.46,74816,3420,15.368196392059327,0.13484375281259417,0.4101281762123108,0.014201814,6.987678050994873,0.2,-1.0304179608821868,0.881934754550457,0.00025797503999999997,-0.001555900944968025,,
455.5998164,704512,9,344,267.35,75008,3430,10.369652557373048,0.11934896236052736,0.4092675745487213,0.014475874,5.345236778259277,0.2,-1.0259782016277312,0.9063693061470985,0.00025785216,-0.00538844233145932,,
423.61786629,706560,9,345,259.98,75181,3440,11.472494268417359,0.15808594156987965,0.40834885835647583,0.014422247,4.867064476013184,0.2,-1.0211407721042634,0.8828888386487961,0.00025772927999999996,-0.003230630531179379,,
434.35201396000014,708608,9,346,262.29,75373,3450,8.402512454986573,0.07751302240649238,0.40774059295654297,0.007180112,4.303415775299072,0.2,-1.0172522008419036,0.7966233193874359,0.0002576064,-0.006361819729977469,,
461.70308815,710656,9,347,270.11,75573,3460,10.38074803352356,0.14955729646608235,0.4063023328781128,0.021794127,4.1696882247924805,0.2,-1.0128125250339508,0.8597147911787033,0.00025748351999999996,-0.00016459934588057833,,
495.99618415000003,712704,9,348,286.78,75771,3470,13.926629066467285,0.1445572940632701,0.40491965413093567,0.015807886,6.082265853881836,0.2,-1.0049490749835968,0.8494325876235962,0.00025736064,-0.002242989656515415,,
513.3391368499999,714752,9,349,296.51,75966,3480,12.004658651351928,0.21934896372258664,0.40367478132247925,0.027625639,5.456252098083496,0.2,-0.9980123966932297,0.82957823574543,0.00025723775999999995,-0.002657014253636625,,
527.49583672,716800,9,350,304.88,76168,3490,12.641771364212037,0.258059898763895,0.4024743437767029,0.028324079,5.424417495727539,0.2,-0.9912257134914398,0.8618105202913284,0.00025711487999999997,0.00779273469815962,,
558.90860083,718848,9,351,318.59,76363,3500,8.58810772895813,0.21294271256774663,0.4015156030654907,0.022085316,4.2318925857543945,0.2,-0.9857187330722809,0.890003077685833,0.000256992,0.006716195564367822,,
,720000,,,,,3510,9.040007734298706,0.14513021148741245,0.40071067214012146,0.017228445,4.065865993499756,0.2,-0.981332540512085,0.8780405893921852,0.00025686912,-0.0017029204510617736,1000.0,2363.2370478186867
575.47539067,720896,9,352,329.69,77094,,,,,,,,,,,,,
562.7883400500001,722944,9,353,324.36,77270,3520,9.340958142280579,0.0946354189189151,0.40032994747161865,0.0060238,4.873964786529541,0.2,-0.9782882958650589,0.8556315302848816,0.00025674624,-0.0040067923185415745,,
586.2692776700001,724992,9,354,339.17,77442,3530,7.906263518333435,0.14404948099981993,0.3989453613758087,0.010903709,4.202145099639893,0.2,-0.9745737075805664,0.8720116168260574,0.00025662336,-0.00431673579849301,,
622.3185264,727040,9,355,352.77,77626,3540,5.742218708992004,0.22970052640885114,0.3968214690685272,0.061499577,2.9577503204345703,0.2,-0.964522796869278,0.8904540538787842,0.00025650048,0.006532599458005173,,
638.61403652,729088,9,356,361.91,77811,3550,8.886223649978637,0.16897135898470877,0.39563411474227905,0.00678455,4.653704643249512,0.2,-0.9555844694375992,0.8192088603973389,0.0002563776,-0.0019584096671497074,,
652.72567402,731136,9,357,368.65,78009,3560,9.364272546768188,0.17509114891290664,0.3949425220489502,0.016416095,4.012208938598633,0.2,-0.9496977597475051,0.8597063422203064,0.00025625471999999997,0.0014194409700575505,,
655.50404484,733184,9,358,373.27,78193,3570,8.718624424934386,0.14415364886517637,0.3939288854598999,0.0163541,4.123358249664307,0.2,-0.9453539937734604,0.8783533126115799,0.00025613184,-0.004968438657015106,,
652.1616716899999,735232,9,359,371.42,78381,3580,9.014802145957947,0.4269661557860672,0.39331483840942383,0.057025902,3.923811435699463,0.2,-0.9398270845413208,0.8715677857398987,0.00025600895999999996,0.03628002722980454,,
670.2064188800001,737280,9,360,385.44,78543,3590,10.848336839675904,0.3318098997697234,0.3923106789588928,0.010386029,5.31119966506958,0.2,-0.9357963740825653,0.8024377673864365,0.00025588608,0.016230763271451,,
698.96024837,739328,9,361,401.57,78724,3600,8.538099074363709,0.18209635792300105,0.3916671574115753,0.012772933,3.255481481552124,0.2,-0.9305911481380462,0.8049500733613968,0.00025576319999999996,0.0008286539299296791,,
,740000,,,,,3610,6.814595508575439,0.30259115375811235,0.3910914659500122,0.11918355,3.301809310913086,0.2,-0.927412486076355,0.8990194499492645,0.00025564032,0.022970518702641128,877.6,2140.96211773314
711.7783358700002,741376,9,362,409.36,79308,,,,,,,,,,,,,
727.21870719,743424,9,363,416.99,79497,3620,10.333674812316895,0.3062500059604645,0.3892309367656708,0.013634757,4.301835060119629,0.2,-0.921618738770485,0.8341828733682632,0.00025551743999999995,0.01850666710874065,,
747.7906603299999,745472,9,364,425.02,79692,3630,13.16140284538269,0.16273437961935996,0.3879096508026123,0.014517134,5.818210124969482,0.2,-0.9127207070589065,0.7777059227228165,0.00025539455999999997,-0.004250550440046963,,
783.7264855,747520,9,365,439.74,79891,3640,8.89730441570282,0.24944011109764688,0.3868868350982666,0.1412059,4.341939926147461,0.2,-0.9066649973392487,0.8238110095262527,0.00025527168,0.004137525253172497,,
807.6347425299998,749568,9,366,448.6,80094,3650,13.876179027557374,0.23385417154058813,0.38555440306663513,0.01482603,7.060748100280762,0.2,-0.9010208457708359,0.833092451095581,0.00025514879999999997,0.0021185501629952695,,
825.2959733600002,751616,9,367,454.15,80298,3660,15.268539810180664,0.12485677395015955,0.38540220260620117,0.0084672645,6.476363658905029,0.2,-0.8964207679033279,0.8302213996648788,0.00025502592,-0.00682797966757791,,
870.9028523800001,753664,9,368,474.27,80496,3670,10.523689413070679,0.18264323184266687,0.3843887448310852,0.03475958,4.960437297821045,0.2,-0.8935551375150681,0.846347838640213,0.00025490303999999996,0.0032504026580136625,,
889.1948612699999,755712,9,369,480.88,80698,3680,12.497093915939331,0.3111848998814821,0.38390204310417175,0.013803228,5.368321418762207,0.2,-0.8887367635965348,0.7519787698984146,0.00025478016,0.02528980416129345,,
891.8888866299998,757760,9,370,486.07,80902,3690,11.395210456848144,0.23856771290302276,0.3836119472980499,0.012936871,5.3417558670043945,0.2,-0.8869216620922089,0.8443027883768082,0.00025465727999999995,0.010153337157171339,,
882.7021491899999,759808,9,371,482.47,81108,3700,9.010918498039246,0.08404948059469461,0.3828797936439514,0.008512232,3.820885181427002,0.2,-0.8837944567203522,0.8700438588857651,0.0002545344,-0.004899781636195266,,
,760000,,,,,3710,15.464352703094482,0.254791671782732,0.38228940963745117,0.01839685,7.250179767608643,0.2,-0.879358834028244,0.8028738647699356,0.00025441151999999994,0.016612502153147978,673.2,1622.6905580471619
880.1261455900001,761856,9,372,481.01,81687,,,,,,,,,,,,,
821.69787635,763904,9,373,452.5,81874,3720,12.193882274627686,0.15898437965661288,0.3816879689693451,0.010613905,5.29786491394043,0.2,-0.87628353536129,0.7861865013837814,0.00025428863999999997,0.00011261252220720052,,
796.5469081900001,765952,9,374,440.07,82057,3730,13.9329598903656,0.23652344513684512,0.38056761026382446,0.027416114,7.531675815582275,0.2,-0.8707881987094879,0.7686110436916351,0.00025416576,0.0019813644728856163,,
812.91451843,768000,9,375,440.4,82265,3740,12.887407588958741,0.1362239600624889,0.3788115978240967,0.010083532,6.116481304168701,0.2,-0.8633845031261445,0.8430895954370499,0.00025404288,-0.002616083648608747,,
797.6517419200001,770048,9,376,428.38,82476,3750,10.743302822113037,0.2511979230679572,0.37812215089797974,0.06506685,4.437140941619873,0.2,-0.8555520743131637,0.7427740097045898,0.00025392,0.0037951320183492675,,
813.7550882800002,772096,9,377,434.21,82673,3760,10.79437518119812,0.16134114880114794,0.3768443465232849,0.012069736,5.295762538909912,0.2,-0.8514934718608856,0.8699405491352081,0.00025379712,0.0010801915374031522,,
826.64390991,774144,9,378,438.66,82872,3770,6.980728387832642,0.30341146985883827,0.3754529654979706,0.21313697,3.3693459033966064,0.2,-0.84216687977314,0.891015537083149,0.00025367424,0.01995040762296412,,
824.0915215199999,776192,9,379,437.61,83082,3780,10.67970051765442,0.2085156312212348,0.37562546133995056,0.0173651,5.078012943267822,0.2,-0.8389111220836639,0.8502736240625381,0.00025355136,0.003852883705112653,,
855.3216630900001,778240,9,380,447.69,83279,3790,11.178938961029052,0.335364592820406,0.37554776668548584,0.03507988,5.3134918212890625,0.2,-0.8393273234367371,0.8409385979175568,0.00025342847999999997,0.019037591831292923,,
,780000,,,,,3800,11.492540264129639,0.29729167707264426,0.3753121793270111,0.012433664,6.033359050750732,0.2,-0.8384419202804565,0.7953688353300095,0.0002533056,0.009962801876172201,485.8,1239.6280570498088
885.53036664,780288,9,381,462.88,83848,,,,,,,,,,,,,
877.96184513,782336,9,382,451.24,84068,3810,10.616474914550782,0.17962240129709245,0.37452495098114014,0.009378341,4.9882917404174805,0.2,-0.8360004425048828,0.8742281198501587,0.00025318271999999996,-0.00017111241817473476,,
890.5474309799997,784384,9,383,449.73,84283,3820,10.813588762283326,0.12138021129649132,0.3738101124763489,0.015438014,4.034472942352295,0.2,-0.8315092980861664,0.8680553436279297,0.00025305984,-0.0022946804441744463,,
910.1832219099998,786432,9,384,457.56,84506,3830,9.582046842575073,0.3697526164352894,0.37216341495513916,0.13130715,4.8820481300354,0.2,-0.8256674617528915,0.8929788619279861,0.00025293695999999995,0.025552058624452912,,
922.9742286100002,788480,9,385,462.96,84713,3840,9.947817826271057,0.2348437536507845,0.37127959728240967,0.011681749,4.00836181640625,0.2,-0.8183049619197845,0.8757042959332466,0.00025281408,0.0050252983527025565,,
935.0303094000001,790528,9,386,468.48,84926,3850,9.112446069717407,0.1641796908341348,0.3703763484954834,0.029741406,4.73567008972168,0.2,-0.8139460146427154,0.8894107267260551,0.00025269119999999994,-0.0006477708993042341,,
923.52319055,792576,9,387,463.03,85148,3860,9.431607723236084,0.27750000581145284,0.36931756138801575,0.082020976,5.094074726104736,0.2,-0.8082374691963196,0.8910622075200081,0.00025256831999999997,0.011760557263623905,,
920.5512596199999,794624,9,388,463.04,85342,3870,7.84956922531128,0.4313932456076145,0.369205117225647,0.7163882,3.7474617958068848,0.2,-0.8036068558692933,0.899472564458847,0.00025244544,0.031048492847476173,,
933.5062837099999,796672,9,389,469.6,85547,3880,11.785844421386718,0.34222656935453416,0.3690260648727417,0.021243941,5.249331474304199,0.2,-0.804529333114624,0.8441473990678787,0.00025232255999999996,0.01670070890104398,,
936.0853569800003,798720,9,390,468.12,85751,3890,10.520982599258422,0.38497396633028985,0.3688725233078003,0.02290376,4.987277984619141,0.2,-0.80242161154747,0.8673891425132751,0.00025219968,0.023853818613570166,,
,800000,,,,,3900,12.490852451324463,0.136901044473052,0.36861926317214966,0.011378636,6.196412563323975,0.2,-0.8020921587944031,0.8120535612106323,0.0002520768,-0.0023128272278698956,1000.0,2505.3499019783108
916.33401958,800768,9,391,460.83,86544,,,,,,,,,,,,,
943.4028577399997,802816,9,392,469.02,86751,3910,10.271868133544922,0.10394531634519807,0.3680708706378937,0.021412442,4.941712379455566,0.2,-0.799551996588707,0.8678051829338074,0.00025195392,-0.003347693047253486,,
939.8799756900002,804864,9,393,467.95,86951,3920,7.501811242103576,0.14661458702757954,0.3669767379760742,0.02142677,2.9752707481384277,0.2,-0.7942395150661469,0.8695020228624344,0.00025183104,-0.007462796976324171,,
949.0707883499998,806912,9,394,471.48,87157,3930,9.65000605583191,0.2342968810349703,0.3658417761325836,0.034930628,4.850912570953369,0.2,-0.7857806205749511,0.8634231835603714,0.00025170815999999997,0.003947685052408012,,
972.8793586600001,808960,9,395,480.99,87365,3940,10.730071973800658,0.17394531816244124,0.365410715341568,0.016140874,5.65388822555542,0.2,-0.7809967756271362,0.876610167324543,0.00025158528,-0.006927691294113103,,
983.20260906,811008,9,396,481.37,87573,3950,10.303033828735352,0.1316927120788023,0.3646785020828247,0.0076166606,4.966381072998047,0.2,-0.7778751999139786,0.8376439809799194,0.0002514624,-0.007370100245898348,,
1031.29804483,813056,9,397,499.15,87791,3960,15.327254676818848,0.16108073405921458,0.3631404936313629,0.01892824,6.991191387176514,0.2,-0.7716768771409989,0.8237576931715012,0.00025133952,-0.0009217400086345862,,
1039.2950898699999,815104,9,398,500.04,87992,3970,14.651199674606323,0.15126302428543567,0.3616967797279358,0.013700679,7.354154109954834,0.2,-0.7617697149515152,0.7956526726484299,0.00025121664,-0.0006506681829339556,,
1035.54589044,817152,9,399,498.15,88199,3980,13.667742824554443,0.16496094118338078,0.3613692820072174,0.016655024,7.133347988128662,0.2,-0.756666174530983,0.8437542021274567,0.00025109376,0.00021139420219702388,,
999.12318577,819200,9,400,481.36,88399,3990,14.166206312179565,0.0974088559858501,0.36120283603668213,0.015298106,6.139536380767822,0.2,-0.7545947223901749,0.8551900535821915,0.00025097088,-0.00421976487603386,,
,820000,,,,,4000,12.780581140518189,0.11226562815718352,0.36093318462371826,0.011277393,6.747573375701904,0.2,-0.7517627775669098,0.8485184460878372,0.00025084799999999997,-0.0022329784178873437,672.4,1638.4620908110344
975.2802210899999,821248,9,401,468.58,89002,,,,,,,,,,,,,
939.3312724,823296,9,402,454.57,89183,4010,11.32329339981079,0.21121093910187483,0.36037683486938477,0.03194108,4.664968967437744,0.2,-0.7492816835641861,0.8501040935516357,0.00025072512,0.005419803853146732,,
914.5368972999999,825344,9,403,443.51,89361,4020,11.258388471603393,0.30617188178002835,0.35866761207580566,0.036150366,5.659220218658447,0.2,-0.7423747718334198,0.8101391047239304,0.00025060223999999996,0.007396345855668241,,
890.9471981099999,827392,9,404,434.32,89559,4030,11.76021933555603,0.2067968818359077,0.3577309250831604,0.019599568,4.867241859436035,0.2,-0.7329098075628281,0.8560586869716644,0.00025047936,-0.0017117583961225868,,
889.50082651,829440,9,405,433.09,89768,4040,13.961753034591675,0.17407552413642408,0.3566893935203552,0.011275606,6.049356937408447,0.2,-0.7267838627099991,0.7306190729141235,0.00025035647999999995,-0.002347064488567341,,
845.3660627400001,831488,9,406,410.05,89988,4050,10.114705467224121,0.25424479842185976,0.35587629675865173,0.020959126,4.584867477416992,0.2,-0.7198890179395676,0.8279855102300644,0.0002502336,-0.002146128467866326,,
850.89506408,833536,9,407,411.25,90204,4060,14.997466945648194,0.1715885441750288,0.35491645336151123,0.00901464,6.8066606521606445,0.2,-0.7145778864622117,0.844284176826477,0.00025011071999999994,-0.0003586032753809754,,
864.1441794899998,835584,9,408,416.61,90419,4070,8.179726171493531,0.16042969077825547,0.354187935590744,0.011577897,3.3615758419036865,0.2,-0.7079252034425736,0.8805927187204361,0.00024998783999999997,-0.007478266182588423,,
