train/learning_rate,time/fps,train/ent_coef,train/actor_loss,time/time_elapsed,time/episodes,time/total_timesteps,train/n_updates,train/ent_coef_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
0.0001,12,0.07504462450742722,-26.622356414794922,87082,4848,1093522,546710,-0.5376322269439697,0.6718603372573853,,
0.0001,12,0.07962972670793533,-24.536502838134766,87299,4852,1096470,548184,0.27578145265579224,4.129632472991943,,
0.0001,,0.08440835773944855,-25.133769989013672,,,1100000,549949,-0.442889004945755,0.5525000691413879,773.4,2376.192958316952
0.0001,12,0.08515571057796478,-24.960262298583984,87922,4856,1101000,550449,-0.27585622668266296,0.5668856501579285,,
0.0001,12,0.08454060554504395,-25.978546142578125,88161,4860,1104278,552088,-0.1324222832918167,7.266907215118408,,
0.0001,12,0.08155154436826706,-27.125789642333984,88408,4864,1108278,554088,-0.5015174150466919,0.6875675916671753,,
0.0001,12,0.07579885423183441,-27.789730072021484,88551,4868,1110575,555237,-0.24312734603881836,0.37762153148651123,,
0.0001,12,0.0747130811214447,-29.33941650390625,88731,4872,1113585,556742,-0.3737636208534241,5.7922234535217285,,
0.0001,12,0.07240337878465652,-30.60504722595215,88883,4876,1116011,557955,-0.44770458340644836,0.23611049354076385,,
0.0001,12,0.07139206677675247,-30.935714721679688,88948,4880,1117040,558469,-0.21625518798828125,6.955326557159424,,
0.0001,12,0.06989536434412003,-30.521291732788086,89079,4884,1119061,559480,0.3045881390571594,0.440737247467041,,
0.0001,12,0.07201714813709259,-29.261255264282227,89274,4888,1121911,560905,-0.20537196099758148,7.287369728088379,,
0.0001,12,0.07832751423120499,-27.141143798828125,89439,4892,1124280,562089,0.09042204916477203,4.800001621246338,,
0.0001,12,0.08485495299100876,-24.512300491333008,89646,4896,1127287,563593,0.04711616039276123,9.429746627807617,,
0.0001,12,0.09518326818943024,-23.370779037475586,89926,4900,1131100,565499,0.5076082348823547,1.681856393814087,,
0.0001,12,0.09907220304012299,-24.901123046875,90144,4904,1134055,566977,0.2084948867559433,1.0627516508102417,,
0.0001,12,0.09882056713104248,-23.515483856201172,90304,4908,1136204,568051,0.21742576360702515,1.0932308435440063,,
0.0001,12,0.09282786399126053,-23.247163772583008,90608,4912,1140204,570051,0.15465262532234192,0.8667347431182861,,
0.0001,12,0.08895320445299149,-22.707942962646484,90905,4916,1144204,572051,-0.14798566699028015,2.78452730178833,,
0.0001,12,0.0842231959104538,-22.208473205566406,91127,4920,1147215,573557,0.20615874230861664,0.7239508628845215,,
0.0001,12,0.08917425572872162,-22.749706268310547,91411,4924,1151215,575557,0.10534249246120453,1.2527427673339844,,
0.0001,12,0.09410106390714645,-24.29946517944336,91701,4928,1155215,577557,-0.5621756911277771,0.9045670628547668,,
0.0001,12,0.09500852972269058,-24.446090698242188,91931,4932,1158334,579116,-0.5686324834823608,0.9793795347213745,,
0.0001,12,0.09499359875917435,-23.571470260620117,92133,4936,1160295,580097,0.16567373275756836,1.0117617845535278,,
0.0001,12,0.09688261151313782,-23.50366973876953,92255,4940,1162007,580953,-0.017338231205940247,0.7812963724136353,,
0.0001,12,0.10222318768501282,-25.578012466430664,92517,4944,1166007,582953,-0.01941828429698944,0.46719425916671753,,
0.0001,12,0.09263110160827637,-27.401988983154297,92792,4948,1170007,584953,-0.3842354714870453,0.7634977102279663,,
0.0001,12,0.0831715390086174,-29.07933807373047,92999,4952,1173015,586457,-0.033248983323574066,0.4542771577835083,,
0.0001,12,0.07447701692581177,-29.314132690429688,93195,4956,1176038,587968,-0.806069016456604,1.0432446002960205,,
0.0001,12,0.06109783798456192,-30.22171401977539,93448,4960,1180038,589968,-0.25103509426116943,2.962979793548584,,
0.0001,12,0.05867873504757881,-30.274126052856445,93658,4964,1183451,591675,0.021690338850021362,4.760154724121094,,
0.0001,12,0.05925356224179268,-29.85631561279297,93795,4968,1185569,592734,0.2601598799228668,0.4598512649536133,,
0.0001,12,0.059789810329675674,-29.40797996520996,94051,4972,1189569,594734,-0.176851287484169,0.3147929310798645,,
0.0001,12,0.059596553444862366,-30.359567642211914,94303,4976,1193569,596734,-0.6064708828926086,0.46841397881507874,,
0.0001,12,0.0613255500793457,-29.940170288085938,94553,4980,1197569,598734,0.6315932273864746,7.869128227233887,,
0.0001,12,0.06499931216239929,-29.68634033203125,94683,4984,1199591,599745,-0.04076048731803894,0.3244476914405823,,
0.0001,,0.06546885520219803,-31.045242309570312,,,1200000,599949,0.1083684116601944,0.5836946964263916,504.8,1540.163204567274
0.0001,12,0.06957665830850601,-30.55093002319336,95051,4988,1202279,601089,-0.03456130623817444,0.4047429859638214,,
0.0001,12,0.0753505527973175,-28.31515121459961,95282,4992,1205504,602701,-0.3172568082809448,6.876258373260498,,
0.0001,12,0.08279124647378922,-27.405344009399414,95547,4996,1209200,604549,0.06554244458675385,0.550696849822998,,
0.0001,12,0.08773419260978699,-26.51457977294922,95723,5000,1211680,605789,-0.23050794005393982,1.9302986860275269,,
0.0001,12,0.09178130328655243,-25.499961853027344,95945,5004,1214738,607318,0.6635305881500244,0.8046385049819946,,
0.0001,12,0.09957582503557205,-25.2779541015625,96146,5008,1217438,608668,0.04757905751466751,0.5983131527900696,,
0.0001,12,0.11278532445430756,-24.274490356445312,96433,5012,1221438,610668,0.5884108543395996,0.8491913080215454,,
0.0001,12,0.11733192950487137,-24.56667709350586,96601,5016,1223696,611797,0.0044831931591033936,0.8674435019493103,,
0.0001,12,0.1229526624083519,-24.681232452392578,96805,5020,1226556,613227,0.002510771155357361,1.5460693836212158,,
0.0001,12,0.12360339611768723,-25.56719970703125,96978,5024,1228876,614387,0.2146577537059784,0.6641060709953308,,
0.0001,12,0.12567338347434998,-23.232120513916016,97084,5028,1230294,615096,-0.05620386451482773,7.728394508361816,,
0.0001,12,0.12361032515764236,-22.760887145996094,97349,5032,1234018,616958,-0.47164809703826904,0.9593565464019775,,
0.0001,12,0.11709527671337128,-23.976045608520508,97582,5036,1237163,618531,-0.08733244985342026,0.7633512020111084,,
0.0001,12,0.1127263680100441,-23.063114166259766,97751,5040,1239494,619696,-0.013067148625850677,1.5574235916137695,,
0.0001,12,0.1051863431930542,-24.690814971923828,97962,5044,1242506,621202,0.17172366380691528,5.236149311065674,,
0.0001,12,0.10163229703903198,-24.75420570373535,98108,5048,1244524,622211,-0.4485715627670288,4.882654190063477,,
0.0001,12,0.09578095376491547,-25.185638427734375,98327,5052,1247608,623753,-0.3521992862224579,13.20268726348877,,
0.0001,12,0.08909773081541061,-25.504737854003906,98569,5056,1250881,625390,-0.32023298740386963,0.966422438621521,,
0.0001,12,0.08610113710165024,-24.14723014831543,98786,5060,1253890,626894,-0.33309122920036316,1.0615756511688232,,
0.0001,12,0.08108039200305939,-27.275711059570312,99012,5064,1256918,628408,-0.2653105556964874,0.7685667872428894,,
0.0001,12,0.07911615073680878,-26.34051513671875,99232,5068,1259997,629948,0.2861119508743286,10.15498161315918,,
0.0001,12,0.07741621881723404,-27.415019989013672,99529,5072,1264088,631993,0.18729910254478455,1.1622977256774902,,
0.0001,12,0.07683926075696945,-26.09477996826172,99779,5076,1267471,633685,0.053177446126937866,1.61287260055542,,
0.0001,12,0.07609806209802628,-27.965030670166016,100055,5080,1271095,635497,-0.1297692507505417,0.38253843784332275,,
0.0001,12,0.07230298221111298,-26.835494995117188,100293,5084,1274230,637064,-0.03080899268388748,0.7670997977256775,,
0.0001,12,0.0730169415473938,-26.681978225708008,100318,5088,1274542,637220,0.4545537829399109,0.6046005487442017,,
0.0001,12,0.07661072909832001,-25.725082397460938,100553,5092,1277653,638776,-0.5941733121871948,1.1428635120391846,,
0.0001,12,0.07996471971273422,-24.76837730407715,100832,5096,1281418,640658,0.22652699053287506,4.609303951263428,,
0.0001,12,0.08538039028644562,-26.350040435791016,101063,5100,1284658,642278,-0.26681774854660034,0.6811709403991699,,
0.0001,12,0.09138815850019455,-27.11935043334961,101366,5104,1288658,644278,0.3891609311103821,0.6295570135116577,,
0.0001,12,0.08828017860651016,-25.99910545349121,101590,5108,1291669,645784,-0.6438754200935364,0.8071372509002686,,
0.0001,12,0.0855015218257904,-26.23373031616211,101876,5112,1295669,647784,-0.4791592061519623,0.6819719672203064,,
0.0001,12,0.08431366831064224,-26.242237091064453,102042,5116,1297880,648889,-0.16829532384872437,0.5304766893386841,,
