train/ent_coef,time/total_timesteps,time/episodes,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/time_elapsed,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.06731155514717102,28535,776,0.0001,-0.23943187296390533,18.82738494873047,10,2738,7.533363342285156,14217,,
0.06718213856220245,28649,780,0.0001,0.0061822310090065,18.895999908447266,10,2751,7.166820049285889,14274,,
0.06719424575567245,28706,784,0.0001,0.25949716567993164,18.059865951538086,10,2758,7.648350715637207,14302,,
0.06740210950374603,28788,788,0.0001,-0.6159517765045166,18.558818817138672,10,2765,6.453961372375488,14343,,
0.06742514669895172,28900,792,0.0001,0.7672300338745117,18.890737533569336,10,2775,7.705812931060791,14399,,
0.06749255210161209,28980,796,0.0001,0.5475540161132812,24.716815948486328,10,2782,7.903801918029785,14439,,
0.0674843117594719,29069,800,0.0001,0.30451107025146484,18.50249481201172,10,2795,8.24787425994873,14484,,
0.0675966814160347,29165,804,0.0001,0.0288735032081604,14.63620662689209,10,2803,7.133822441101074,14532,,
0.06765750795602798,29264,808,0.0001,0.5117422342300415,17.917949676513672,10,2811,8.513086318969727,14581,,
0.0677608922123909,29370,812,0.0001,-0.22917136549949646,24.16714096069336,10,2820,7.356217861175537,14634,,
0.06779681146144867,29455,816,0.0001,0.01924663782119751,18.362483978271484,10,2827,7.514474391937256,14677,,
0.06790313124656677,29509,820,0.0001,0.6924195885658264,19.163015365600586,10,2832,7.946471214294434,14704,,
0.06811840087175369,29592,824,0.0001,0.6895014643669128,16.15203285217285,10,2838,6.258437156677246,14745,,
0.06823016703128815,29670,828,0.0001,0.6721673011779785,21.39946937561035,10,2850,8.431623458862305,14784,,
0.06842561811208725,29740,832,0.0001,-0.19229276478290558,21.599510192871094,10,2857,8.113479614257812,14819,,
0.06854448467493057,29829,836,0.0001,-0.05357968807220459,14.17652702331543,10,2866,7.295286178588867,14864,,
0.06875136494636536,29920,840,0.0001,1.0844348669052124,18.14922332763672,10,2876,8.089494705200195,14909,,
0.06906396895647049,30050,844,0.0001,0.6293749809265137,17.986791610717773,10,2889,6.678379058837891,14974,,
0.06943237036466599,30153,848,0.0001,0.7669830322265625,15.82907485961914,10,2900,6.508341312408447,15026,,
0.06963102519512177,30251,852,0.0001,1.3088533878326416,18.76463508605957,10,2915,8.129064559936523,15075,,
0.06982729583978653,30328,856,0.0001,-0.024851880967617035,15.589086532592773,10,2925,6.5516204833984375,15113,,
0.06985500454902649,30410,860,0.0001,0.12917454540729523,14.116043090820312,10,2934,7.364407539367676,15154,,
0.0699797123670578,30486,864,0.0001,1.0427038669586182,20.226139068603516,10,2942,7.691993713378906,15192,,
0.07023375481367111,30587,868,0.0001,0.017408013343811035,13.776817321777344,10,2953,7.010284423828125,15243,,
0.07041550427675247,30695,872,0.0001,-0.14215953648090363,20.427410125732422,10,2964,8.194596290588379,15297,,
0.07046584039926529,30767,876,0.0001,1.1435327529907227,20.147178649902344,10,2978,6.434802532196045,15333,,
0.07053302228450775,30848,880,0.0001,-0.10313388705253601,16.46776580810547,10,2987,8.446037292480469,15373,,
0.07094073295593262,30981,884,0.0001,1.287801742553711,15.839897155761719,10,2999,7.656062126159668,15440,,
0.0713297426700592,31108,888,0.0001,0.5292887687683105,15.759215354919434,10,3010,7.1132049560546875,15503,,
0.0715380385518074,31185,892,0.0001,1.6935477256774902,13.846721649169922,10,3017,6.833606243133545,15542,,
0.07180880010128021,31262,896,0.0001,-0.1696091890335083,14.730571746826172,10,3024,8.077638626098633,15580,,
0.07190366089344025,31319,900,0.0001,0.12011879682540894,19.59908676147461,10,3034,6.779756546020508,15609,,
0.0722704753279686,31420,904,0.0001,0.40533339977264404,20.401836395263672,10,3043,7.666111946105957,15659,,
0.0724233016371727,31511,908,0.0001,0.058576375246047974,21.163875579833984,10,3050,6.860126972198486,15705,,
0.07247664034366608,31611,912,0.0001,0.8202679753303528,12.437633514404297,10,3059,6.847850799560547,15755,,
0.07277011126279831,31709,916,0.0001,1.0001733303070068,15.63733959197998,10,3067,6.215498924255371,15804,,
0.07306908071041107,31794,920,0.0001,1.5695384740829468,16.404720306396484,10,3074,8.682830810546875,15846,,
0.07349924743175507,31981,924,0.0001,1.9711036682128906,16.42523193359375,10,3087,7.425671100616455,15940,,
0.07376042753458023,32064,928,0.0001,0.20273849368095398,15.195446968078613,10,3100,6.882078647613525,15981,,
0.07390930503606796,32125,932,0.0001,1.083390474319458,11.824828147888184,10,3108,8.169391632080078,16012,,
0.07407991588115692,32177,936,0.0001,0.9134384393692017,14.570596694946289,10,3115,6.235080718994141,16038,,
0.07443002611398697,32270,940,0.0001,1.4399874210357666,18.471458435058594,10,3125,7.523491859436035,16084,,
0.07469914108514786,32335,944,0.0001,0.4755418002605438,18.53246307373047,10,3133,7.078283309936523,16117,,
0.0751253217458725,32433,948,0.0001,0.2859880030155182,15.049026489257812,10,3144,8.106586456298828,16166,,
0.07534101605415344,32513,952,0.0001,-0.30312463641166687,13.667078018188477,10,3158,7.312738418579102,16206,,
0.07561580836772919,32606,956,0.0001,1.4954557418823242,15.758304595947266,10,3168,8.87533187866211,16252,,
0.07591695338487625,32679,960,0.0001,0.5966700315475464,20.079925537109375,10,3176,6.705944061279297,16289,,
0.07622261345386505,32768,964,0.0001,0.16920354962348938,11.957110404968262,10,3186,7.282853126525879,16333,,
0.07649778574705124,32878,968,0.0001,0.708463191986084,15.455677032470703,10,3197,7.406327247619629,16388,,
0.07680042088031769,33000,972,0.0001,-0.13500890135765076,12.716264724731445,10,3210,6.908636093139648,16449,,
0.07718687504529953,33110,976,0.0001,0.10444630682468414,15.964828491210938,10,3226,7.1680588722229,16504,,
0.07747143507003784,33185,980,0.0001,0.296356201171875,12.744384765625,10,3235,7.447885513305664,16542,,
0.0776694118976593,33240,984,0.0001,0.6712487936019897,16.93577766418457,10,3241,7.980851173400879,16569,,
0.07783450186252594,33309,988,0.0001,0.7756620645523071,14.652859687805176,10,3248,7.197915077209473,16604,,
0.0781310573220253,33426,992,0.0001,0.7856510877609253,16.402507781982422,10,3257,5.739871501922607,16662,,
0.07835982739925385,33529,996,0.0001,-0.154750257730484,16.615108489990234,10,3265,7.552982807159424,16714,,
