rollout/ep_len_mean,train/actor_loss,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,time/fps,time/episodes,train/critic_loss,eval/mean_reward,eval/mean_ep_length
834.94,-35.03499984741211,1371495,1371596,2732.4002531800006,136354,0.0003,10,4384,0.43760451674461365,,
849.68,-34.151451110839844,1374691,1374792,2789.234410450001,136625,0.0003,10,4388,0.7065067887306213,,
849.68,-34.650108337402344,1378691,1378792,2804.2907124800004,136968,0.0003,10,4392,0.7110204696655273,,
859.62,-34.58042526245117,1381724,1381825,2853.010803069999,137240,0.0003,10,4396,0.47795718908309937,,
870.71,-34.829437255859375,1385424,1385525,2892.3387689300002,137584,0.0003,10,4400,7.318342685699463,,
864.45,-34.7455940246582,1388344,1388445,2855.1608553799997,137852,0.0003,10,4404,0.28157663345336914,,
842.41,-34.49974822998047,1390140,1390241,2765.3560088,138019,0.0003,10,4408,5.144892692565918,,
841.88,-34.492610931396484,1394087,1394188,2753.6775404000005,138392,0.0003,10,4412,0.5847558379173279,,
834.58,-34.282264709472656,1397357,1397458,2718.12601276,138700,0.0003,10,4416,1.974095344543457,,
,-34.93242645263672,1399899,1400000,,,0.0003,,,0.36663559079170227,2496.7888000000003,742.2
840.0,-35.218326568603516,1401899,1402000,2725.7927096800004,139442,0.0003,10,4420,1.1144654750823975,,
834.24,-34.54259490966797,1405323,1405424,2712.2496230600004,139737,0.0003,10,4424,0.9503040313720703,,
855.41,-34.482276916503906,1409323,1409424,2805.3096800599997,140073,0.0003,10,4428,0.7804573178291321,,
856.61,-34.93278503417969,1412337,1412438,2816.1757574999992,140327,0.0003,10,4432,4.7334136962890625,,
856.59,-34.90662384033203,1415643,1415744,2823.0829851599997,140614,0.0003,10,4436,0.3598712682723999,,
857.93,-35.02790832519531,1419643,1419744,2836.9596880100003,140946,0.0003,10,4440,0.4736499488353729,,
850.1,-34.25393295288086,1422699,1422800,2817.2851452600003,141224,0.0003,10,4444,0.539206862449646,,
857.71,-34.619415283203125,1426003,1426104,2841.9929857199995,141532,0.0003,10,4448,5.420690536499023,,
865.16,-34.712005615234375,1429759,1429860,2862.5425556,141880,0.0003,10,4452,4.845781326293945,,
846.08,-35.78239440917969,1431748,1431849,2781.1993492899996,142064,0.0003,10,4456,14.376392364501953,,
842.45,-34.8965950012207,1435385,1435486,2767.0247245699993,142420,0.0003,10,4460,0.5848599076271057,,
843.1,-35.02259826660156,1438560,1438661,2763.8343914900006,142724,0.0003,10,4464,0.6477453112602234,,
842.4,-35.12493896484375,1442490,1442591,2763.869277880001,143082,0.0003,10,4468,0.3429851531982422,,
860.21,-34.51017761230469,1446490,1446591,2833.83219671,143417,0.0003,10,4472,1.1517293453216553,,
858.65,-35.06838607788086,1450334,1450435,2825.34102508,143743,0.0003,10,4476,0.3238094747066498,,
858.65,-34.7166748046875,1454334,1454435,2828.1101014600004,144081,0.0003,10,4480,0.2430138885974884,,
860.36,-34.47654342651367,1457531,1457632,2828.14349556,144358,0.0003,10,4484,2.814793586730957,,
858.73,-35.23829650878906,1460564,1460665,2767.37099184,144609,0.0003,10,4488,0.6212865710258484,,
858.73,-35.50658416748047,1464564,1464665,2752.9144361799995,144973,0.0003,10,4492,0.44575583934783936,,
862.73,-33.826515197753906,1467997,1468098,2752.6536228700006,145311,0.0003,10,4496,0.4873882532119751,,
865.73,-34.76885223388672,1471997,1472098,2762.38062923,145700,0.0003,10,4500,0.6845667362213135,,
876.53,-34.98590850830078,1475997,1476098,2809.276073299999,146102,0.0003,10,4504,0.27186524868011475,,
898.57,-33.4190559387207,1479997,1480098,2885.114502309999,146500,0.0003,10,4508,0.628583550453186,,
899.1,-34.54387283325195,1483997,1484098,2884.5748257,146897,0.0003,10,4512,4.946734428405762,,
906.4,-34.151885986328125,1487997,1488098,2908.2845653699997,147294,0.0003,10,4516,3.473979949951172,,
900.98,-34.55286407470703,1491997,1492098,2896.75762223,147636,0.0003,10,4520,4.92966890335083,,
878.71,-34.50504684448242,1493194,1493295,2819.3046065999993,147742,0.0003,10,4524,4.635864734649658,,
859.19,-35.17813491821289,1495242,1495343,2747.424676509999,147922,0.0003,10,4528,0.8821519613265991,,
859.35,-34.66142272949219,1498272,1498373,2748.3752340199994,148181,0.0003,10,4532,0.40542709827423096,,
,-35.09105682373047,1499899,1500000,,,0.0003,,,0.5219519138336182,3564.3410854000003,1000.0
872.56,-33.98829650878906,1502899,1503000,2794.39495718,149015,0.0003,10,4536,1.162923812866211,,
872.56,-34.613990783691406,1506899,1507000,2793.73259793,149374,0.0003,10,4540,0.5355533361434937,,
882.0,-35.61065673828125,1510899,1511000,2828.82294886,149727,0.0003,10,4544,0.4418633282184601,,
888.96,-34.716522216796875,1514899,1515000,2860.9801685300004,150070,0.0003,10,4548,0.512110710144043,,
862.38,-34.554786682128906,1515997,1516098,2775.7168413100003,150164,0.0003,10,4552,0.6895055174827576,,
882.49,-34.37977600097656,1519997,1520098,2870.6126571500004,150509,0.0003,10,4556,5.395610809326172,,
883.3,-34.42008972167969,1523715,1523816,2877.8183489900002,150838,0.0003,10,4560,0.9165779948234558,,
881.66,-34.39434814453125,1526726,1526827,2887.06358153,151095,0.0003,10,4564,0.3586892783641815,,
863.59,-34.590492248535156,1528849,1528950,2826.28448658,151280,0.0003,10,4568,0.48980361223220825,,
854.1,-34.38490295410156,1531900,1532001,2791.76099864,151540,0.0003,10,4572,1.5408804416656494,,
846.78,-34.565025329589844,1535012,1535113,2757.8406539000002,151811,0.0003,10,4576,3.9036645889282227,,
846.78,-35.37630081176758,1539012,1539113,2756.6883999,152163,0.0003,10,4580,0.7783201932907104,,
854.81,-35.25090408325195,1543012,1543113,2794.07918067,152505,0.0003,10,4584,0.34273582696914673,,
854.58,-34.88322448730469,1546022,1546123,2843.7663902500003,152792,0.0003,10,4588,4.959916114807129,,
826.16,-35.3941764831543,1547180,1547281,2750.5847807800005,152909,0.0003,10,4592,0.5529682636260986,,
831.83,-34.7144775390625,1551180,1551281,2773.8838253900003,153313,0.0003,10,4596,0.22974812984466553,,
831.83,-34.18117904663086,1555180,1555281,2771.1241683900002,153710,0.0003,10,4600,1.0934029817581177,,
831.83,-34.96477508544922,1559180,1559281,2767.28093074,154106,0.0003,10,4604,0.3422584533691406,,
827.58,-33.654502868652344,1562755,1562856,2752.6685135699995,154464,0.0003,10,4608,5.020838260650635,,
817.69,-34.93920135498047,1565766,1565867,2718.8993767600005,154771,0.0003,10,4612,4.807560443878174,,
817.69,-34.11553192138672,1569766,1569867,2697.7603240099997,155174,0.0003,10,4616,2.1953511238098145,,
817.69,-33.790916442871094,1573766,1573867,2688.47714279,155575,0.0003,10,4620,0.4321902096271515,,
826.02,-35.1544189453125,1575796,1575897,2712.28874905,155775,0.0003,10,4624,0.5207923650741577,,
835.65,-33.767364501953125,1578807,1578908,2736.6320187,156073,0.0003,10,4628,2.576291561126709,,
845.35,-34.63490295410156,1582807,1582908,2763.62104157,156477,0.0003,10,4632,4.950469017028809,,
839.08,-34.91431427001953,1586807,1586908,2733.9682749600006,156881,0.0003,10,4636,0.24112588167190552,,
839.08,-35.090335845947266,1590807,1590908,2717.6855950400004,157257,0.0003,10,4640,0.3562975227832794,,
838.61,-34.676849365234375,1594760,1594861,2703.15601087,157630,0.0003,10,4644,1.067620038986206,,
838.61,-34.506107330322266,1598760,1598861,2689.48563842,158003,0.0003,10,4648,0.5655828714370728,,
,-33.97491455078125,1599899,1600000,,,0.0003,,,0.6279666423797607,3063.0079064,1000.0
869.02,-34.801292419433594,1602899,1603000,2787.2750123100004,158871,0.0003,10,4652,5.369330406188965,,
859.12,-34.306854248046875,1605909,1606010,2735.90178335,159163,0.0003,10,4656,0.3090113401412964,,
844.34,-34.066524505615234,1608149,1608250,2664.07415711,159387,0.0003,10,4660,5.105255126953125,,
854.23,-33.932411193847656,1612149,1612250,2683.3813711800008,159781,0.0003,10,4664,0.5389399528503418,,
873.0,-32.86790466308594,1616149,1616250,2742.99668115,160183,0.0003,10,4668,0.5205217599868774,,
872.56,-33.89487838745117,1619156,1619257,2732.30626863,160477,0.0003,10,4672,0.5078867077827454,,
881.44,-34.13111114501953,1623156,1623257,2766.29343291,160865,0.0003,10,4676,0.9558759331703186,,
881.47,-33.74396514892578,1627159,1627260,2758.1001256099994,161290,0.0003,10,4680,0.3101816475391388,,
874.13,-32.72570037841797,1630425,1630526,2711.8754385800003,161601,0.0003,10,4684,0.7587375640869141,,
884.03,-32.4155158996582,1634425,1634526,2736.68135464,161979,0.0003,10,4688,5.196746826171875,,
912.45,-33.75470733642578,1638425,1638526,2834.11483332,162358,0.0003,10,4692,4.71749210357666,,
902.57,-33.146324157714844,1641437,1641538,2805.3242707599998,162645,0.0003,10,4696,0.49374133348464966,,
902.57,-33.58612060546875,1645437,1645538,2809.9703058100004,163028,0.0003,10,4700,0.5508646965026855,,
902.57,-32.427452087402344,1649437,1649538,2813.53698595,163413,0.0003,10,4704,5.455428600311279,,
897.9,-32.835540771484375,1652545,1652646,2794.31218522,163711,0.0003,10,4708,2.3860960006713867,,
898.05,-33.36252975463867,1655571,1655672,2797.3194970299996,164006,0.0003,10,4712,0.49475133419036865,,
898.05,-32.91374588012695,1659571,1659672,2817.970483060001,164392,0.0003,10,4716,0.4702681601047516,,
898.05,-33.45942687988281,1663571,1663672,2819.6929042799993,164781,0.0003,10,4720,2.9483182430267334,,
917.75,-33.76844787597656,1667571,1667672,2881.44791288,165161,0.0003,10,4724,0.765626072883606,,
927.64,-33.52800750732422,1671571,1671672,2916.90217552,165552,0.0003,10,4728,0.48397406935691833,,
