rollout/ep_rew_mean,train/actor_loss,train/n_updates,time/episodes,train/learning_rate,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,eval/mean_ep_length,eval/mean_reward
1568.06114351,-25.631534576416016,359310,4496,0.0002,36667,9,359411,690.68,0.8280757069587708,,
1583.2610205699998,-24.27392578125,360956,4500,0.0002,36831,9,361057,674.27,1.7955995798110962,,
1594.9815745800004,-22.652477264404297,362951,4504,0.0002,37032,9,363052,672.77,1.243236780166626,,
1610.20813629,-23.17216682434082,365911,4508,0.0002,37327,9,366012,662.37,3.000110387802124,,
1650.3458079099998,-24.930721282958984,368248,4512,0.0002,37560,9,368349,673.82,2.676734685897827,,
1621.5846988899998,-26.168184280395508,370026,4516,0.0002,37737,9,370127,671.65,0.732464075088501,,
1551.01675375,-25.770503997802734,371384,4520,0.0002,37870,9,371485,658.0,1.0744202136993408,,
1541.2477846500003,-25.16240119934082,375412,4524,0.0002,38259,9,375513,682.33,0.9142756462097168,,
1500.3053812999997,-23.147056579589844,376620,4528,0.0002,38391,9,376721,679.56,4.454066276550293,,
1475.2329072799996,-25.349430084228516,377818,4532,0.0002,38517,9,377919,669.35,1.3398308753967285,,
1465.78996143,-25.383319854736328,379726,4536,0.0002,38698,9,379827,658.37,1.1241308450698853,,
1457.3545717600002,-25.751726150512695,382597,4540,0.0002,38974,9,382698,654.37,1.3024146556854248,,
1493.5899532200003,-26.890209197998047,385091,4544,0.0002,39206,9,385192,653.78,0.7683112621307373,,
1464.3800611600004,-24.54659652709961,386921,4548,0.0002,39383,9,387022,643.54,1.0473992824554443,,
1497.03539045,-26.604259490966797,390144,4552,0.0002,39670,9,390245,655.66,2.693023681640625,,
1456.0796546700003,-25.826560974121094,392168,4556,0.0002,39853,9,392269,640.53,1.4818480014801025,,
1496.0042201499998,-28.459293365478516,395952,4560,0.0002,40204,9,396053,638.37,1.7572500705718994,,
1446.13342669,-26.596229553222656,398501,4564,0.0002,40440,9,398602,623.86,1.8669923543930054,,
,-27.968036651611328,399899,,0.0002,,,400000,,2.10184907913208,403.6,588.2227995999999
1458.41830586,-27.556880950927734,402899,4568,0.0002,41059,9,403000,633.43,5.506300449371338,,
1436.8869088200001,-28.36405372619629,406613,4572,0.0002,41403,9,406714,630.57,2.266028881072998,,
1425.1091939799999,-29.863550186157227,410193,4576,0.0002,41743,9,410294,636.25,0.6663517951965332,,
1404.9015714000002,-29.800743103027344,414193,4580,0.0002,42124,9,414294,636.25,5.254898548126221,,
1442.79306534,-29.452865600585938,418193,4584,0.0002,42502,9,418294,648.45,2.372239589691162,,
1538.20272884,-28.93118667602539,422193,4588,0.0002,42895,9,422294,681.05,0.9506728053092957,,
1559.7298853000002,-28.308231353759766,425341,4592,0.0002,43202,9,425442,691.8,6.711587905883789,,
1558.1268890000001,-29.273536682128906,428364,4596,0.0002,43492,9,428465,690.54,3.9850049018859863,,
1600.58455422,-29.585914611816406,431593,4600,0.0002,43804,9,431694,706.37,1.2765862941741943,,
1646.0724871399996,-29.139362335205078,434379,4604,0.0002,44047,9,434480,714.28,0.8611648082733154,,
1702.51486156,-30.276424407958984,438379,4608,0.0002,44375,9,438480,724.68,1.3793699741363525,,
1764.24764106,-29.314481735229492,442188,4612,0.0002,44694,9,442289,739.4,0.8584632873535156,,
1885.4808580899999,-29.650325775146484,446188,4616,0.0002,45022,9,446289,761.62,0.9777235388755798,,
1974.92678043,-28.776105880737305,448905,4620,0.0002,45255,9,449006,775.21,1.2080631256103516,,
2036.21634518,-28.867286682128906,451674,4624,0.0002,45484,9,451775,762.62,1.6022067070007324,,
2108.4992916200003,-31.553869247436523,454314,4628,0.0002,45727,9,454415,776.94,0.9764811992645264,,
2141.0183566399996,-30.164653778076172,456678,4632,0.0002,45945,9,456779,788.6,0.7617107629776001,,
2211.9563584400003,-29.620235443115234,460678,4636,0.0002,46328,9,460779,809.52,0.5949189066886902,,
2236.5515830400004,-29.17445182800293,463692,4640,0.0002,46617,9,463793,810.95,5.397014141082764,,
2297.03041132,-28.727828979492188,467547,4644,0.0002,46983,9,467648,824.56,1.465219259262085,,
2331.50928136,-31.267688751220703,470535,4648,0.0002,47271,9,470636,836.14,0.8964337706565857,,
2338.22248415,-30.760353088378906,473545,4652,0.0002,47568,9,473646,834.01,0.5473394393920898,,
2368.2702577399996,-31.89645004272461,476554,4656,0.0002,47849,9,476655,843.86,0.5562362670898438,,
2353.14714606,-29.767290115356445,479671,4660,0.0002,48131,9,479772,837.19,1.0147813558578491,,
2395.29806448,-31.095169067382812,483671,4664,0.0002,48505,9,483772,851.7,1.0184427499771118,,
2409.8521352999996,-31.361665725708008,487671,4668,0.0002,48858,9,487772,847.72,0.4307846128940582,,
2393.68454687,-32.327476501464844,490780,4672,0.0002,49146,9,490881,841.67,0.9219621419906616,,
2427.6500843599993,-32.18739318847656,494525,4676,0.0002,49495,9,494626,843.32,1.5595014095306396,,
2415.77291463,-30.29973602294922,498525,4680,0.0002,49830,10,498626,843.32,0.6399312615394592,,
,-32.1203498840332,499899,,0.0002,,,500000,,0.5628775954246521,1000.0,2266.6186226
2442.60953566,-31.994905471801758,502899,4684,0.0002,50602,9,503000,847.06,0.4004852771759033,,
2470.1827937499997,-32.09267044067383,506899,4688,0.0002,50935,9,507000,847.06,1.8949484825134277,,
2528.1616539799998,-32.54151916503906,510899,4692,0.0002,51275,9,511000,855.58,0.4091727137565613,,
2537.83943236,-32.03744125366211,513926,4696,0.0002,51550,9,514027,855.62,0.5886697769165039,,
2572.89184832,-32.256412506103516,517898,4700,0.0002,51920,9,517999,863.05,0.8867921829223633,,
2569.33269476,-32.35981750488281,520908,4704,0.0002,52200,9,521009,865.29,1.436048150062561,,
2532.88387934,-31.578514099121094,524324,4708,0.0002,52536,9,524425,859.45,0.4563795328140259,,
2522.38448952,-32.1689338684082,528324,4712,0.0002,52913,9,528425,861.36,4.184600353240967,,
2465.30916112,-31.847129821777344,530843,4716,0.0002,53140,9,530944,846.55,4.733616828918457,,
2436.890993,-31.84902572631836,533250,4720,0.0002,53356,9,533351,843.45,1.1570794582366943,,
2462.59816712,-31.719350814819336,536756,4724,0.0002,53695,9,536857,850.82,0.6349866390228271,,
2513.18083604,-31.73329734802246,540756,4728,0.0002,54078,10,540857,864.42,0.4628285765647888,,
2584.42019007,-32.261940002441406,544634,4732,0.0002,54468,10,544735,879.56,1.6348069906234741,,
2541.8106226100003,-32.85061264038086,547115,4736,0.0002,54710,10,547216,864.37,0.4388774633407593,,
2578.6414874800007,-31.266040802001953,551117,4740,0.0002,55100,10,551218,874.25,0.965766191482544,,
2561.82899039,-31.19672393798828,554349,4744,0.0002,55424,10,554450,868.02,1.3235960006713867,,
2621.34242232,-33.09515380859375,558349,4748,0.0002,55774,10,558450,878.14,3.0195047855377197,,
2606.46606614,-33.109100341796875,561653,4752,0.0002,56043,10,561754,881.08,0.38931697607040405,,
2623.9254686,-33.02008056640625,564687,4756,0.0002,56304,10,564788,881.33,0.6629500389099121,,
2668.64878571,-32.5709114074707,568687,4760,0.0002,56650,10,568788,890.16,0.9644969701766968,,
2691.65158896,-32.290836334228516,572687,4764,0.0002,56995,10,572788,890.16,0.7382982969284058,,
2700.66542974,-33.15498352050781,576687,4768,0.0002,57342,10,576788,890.16,2.326810836791992,,
2625.7933065,-32.74402618408203,579853,4772,0.0002,57658,10,579954,890.73,0.5930633544921875,,
2606.58984495,-32.59971618652344,583137,4776,0.0002,57979,10,583238,886.12,1.2751550674438477,,
2631.97811132,-31.97015380859375,587056,4780,0.0002,58350,10,587157,885.31,1.0790798664093018,,
2551.37784958,-32.26567840576172,589148,4784,0.0002,58547,10,589249,862.49,0.5739494562149048,,
2476.21157731,-31.460689544677734,592256,4788,0.0002,58846,10,592357,853.57,1.803713321685791,,
2430.72387258,-32.56890106201172,596132,4792,0.0002,59213,10,596233,852.33,0.44977128505706787,,
,-31.592063903808594,599899,,0.0002,,,600000,,2.0321476459503174,1000.0,3220.7472774
2483.51512473,-31.607074737548828,600899,4796,0.0002,60080,10,601000,869.73,1.06572425365448,,
2428.85821968,-31.90230941772461,603911,4800,0.0002,60324,10,604012,860.13,0.4885183572769165,,
2478.47917711,-31.55034828186035,607911,4804,0.0002,60655,10,608012,870.03,0.6412208676338196,,
2478.8857592800005,-32.68553161621094,611358,4808,0.0002,60955,10,611459,870.34,0.5573488473892212,,
2432.68099109,-32.10658264160156,613380,4812,0.0002,61124,10,613481,850.56,1.079108476638794,,
2496.3244494,-30.823444366455078,617380,4816,0.0002,61443,10,617481,865.37,0.6977556943893433,,
2566.13002724,-31.891773223876953,621380,4820,0.0002,61766,10,621481,881.3,0.42520925402641296,,
2579.60731492,-32.42133331298828,625380,4824,0.0002,62083,10,625481,886.24,1.13846755027771,,
2559.6248139500003,-32.09599685668945,629380,4828,0.0002,62389,10,629481,886.24,0.5715832710266113,,
2574.43691756,-33.066776275634766,633380,4832,0.0002,62710,10,633481,887.46,0.406028151512146,,
2627.8272213099995,-32.55738067626953,637380,4836,0.0002,63034,10,637481,902.65,0.616244375705719,,
2625.08072071,-32.10015106201172,641380,4840,0.0002,63363,10,641481,902.63,0.6108459234237671,,
2647.11533471,-33.09373474121094,644996,4844,0.0002,63655,10,645097,906.47,0.5224810838699341,,
2545.8454772299997,-32.18267059326172,647322,4848,0.0002,63838,10,647423,889.73,0.9173935651779175,,
2609.0224539499995,-32.883872985839844,651322,4852,0.0002,64155,10,651423,896.69,0.9149650931358337,,
2637.12741387,-32.479148864746094,655322,4856,0.0002,64472,10,655423,906.35,0.6457893252372742,,
2639.1917119000004,-33.52558517456055,659322,4860,0.0002,64797,10,659423,906.35,0.3853568136692047,,
2639.9063456000003,-32.753196716308594,663322,4864,0.0002,65119,10,663423,906.35,3.0795719623565674,,
2630.3128291900002,-32.96339416503906,667322,4868,0.0002,65444,10,667423,906.35,0.46597161889076233,,
2687.9048053799993,-32.177574157714844,670331,4872,0.0002,65685,10,670432,904.78,1.7143771648406982,,
2685.6957531999997,-31.470260620117188,673441,4876,0.0002,65937,10,673542,903.04,0.49339184165000916,,
2658.5404962300004,-32.4661979675293,676458,4880,0.0002,66182,10,676559,894.02,4.6385297775268555,,
2728.2871582700004,-33.73702621459961,680458,4884,0.0002,66501,10,680559,913.1,5.081906318664551,,
2796.6488411,-33.40247344970703,684458,4888,0.0002,66850,10,684559,922.02,0.42458194494247437,,
2823.5627640800003,-32.86296463012695,688185,4892,0.0002,67199,10,688286,920.53,5.664583206176758,,
2763.2086552700002,-33.91926193237305,691198,4896,0.0002,67488,10,691299,902.99,0.4165151119232178,,
2793.2583129400005,-33.002803802490234,694393,4900,0.0002,67793,10,694494,904.82,0.444466769695282,,
2748.8235243799995,-32.69520568847656,697864,4904,0.0002,68116,10,697965,899.53,0.755210280418396,,
,-33.196327209472656,699899,,0.0002,,,700000,,0.5410336256027222,206.4,484.5519228
2775.3998538500005,-33.90970993041992,701899,4908,0.0002,68606,10,702000,905.41,0.4316745400428772,,
2844.02894014,-33.384830474853516,705899,4912,0.0002,68947,10,706000,925.19,0.281584769487381,,
2828.54953127,-33.27376174926758,709595,4916,0.0002,69259,10,709696,922.15,0.5761350393295288,,
2831.89552166,-33.27885055541992,713496,4920,0.0002,69582,10,713597,921.16,0.3571355640888214,,
2809.98570026,-34.15323257446289,716523,4924,0.0002,69824,10,716624,911.43,0.2694382667541504,,
2810.8334808799996,-33.17912292480469,720085,4928,0.0002,70108,10,720186,907.05,0.4808763861656189,,
2793.08661961,-33.15716552734375,723695,4932,0.0002,70423,10,723796,903.15,0.4209469258785248,,
2760.630646300001,-33.58779525756836,726900,4936,0.0002,70706,10,727001,895.2,0.4566410779953003,,
2702.7274295800003,-33.824039459228516,729115,4940,0.0002,70897,10,729216,877.35,0.42402413487434387,,
2644.6742294899996,-32.715965270996094,731986,4944,0.0002,71146,10,732087,869.9,0.7337280511856079,,
2702.5203853099997,-33.10320281982422,735026,4948,0.0002,71405,10,735127,877.04,0.8956770896911621,,
2681.3910914000003,-32.88343811035156,739026,4952,0.0002,71748,10,739127,877.04,0.5273070335388184,,
2641.46328034,-33.12904739379883,742909,4956,0.0002,72062,10,743010,875.87,0.5102611780166626,,
2605.64718328,-32.488121032714844,746220,4960,0.0002,72343,10,746321,868.98,5.180553913116455,,
2559.49678356,-32.599456787109375,750220,4964,0.0002,72680,10,750321,868.98,0.7833600044250488,,
2496.2422960999997,-32.83792495727539,754251,4968,0.0002,73031,10,754352,869.29,5.454315662384033,,
2454.37182644,-31.91356086730957,755470,4972,0.0002,73132,10,755571,851.39,1.5759949684143066,,
2396.49525795,-32.017364501953125,757513,4976,0.0002,73314,10,757614,840.72,0.9096179008483887,,
2374.84094565,-31.089344024658203,759983,4980,0.0002,73526,10,760084,835.25,0.517461895942688,,
2289.0713767899997,-30.852115631103516,761549,4984,0.0002,73669,10,761650,810.91,1.2035958766937256,,
2232.5645482300006,-31.50603675842285,764659,4988,0.0002,73956,10,764760,802.01,0.5888574719429016,,
2243.04179342,-32.09993362426758,768659,4992,0.0002,74323,10,768760,804.74,0.5776516795158386,,
2232.9703259600005,-31.744857788085938,771767,4996,0.0002,74601,10,771868,805.69,4.544520854949951,,
2254.9293648000003,-32.24598693847656,775767,5000,0.0002,74960,10,775868,813.74,0.5441961288452148,,
2288.1687653700005,-32.30221939086914,779767,5004,0.0002,75331,10,779868,819.03,0.7937606573104858,,
2227.37461273,-31.166606903076172,781890,5008,0.0002,75535,10,781991,799.91,4.430089473724365,,
2179.7199357699997,-31.886192321777344,785001,5012,0.0002,75826,10,785102,791.02,1.3529998064041138,,
2106.2695638100004,-31.3043270111084,787214,5016,0.0002,76029,10,787315,776.19,4.328616619110107,,
2076.61314778,-30.843643188476562,790317,5020,0.0002,76314,10,790418,768.21,0.8410172462463379,,
2066.68299871,-31.15275001525879,793425,5024,0.0002,76602,10,793526,769.02,0.5717277526855469,,
2032.7403112900004,-30.712697982788086,795560,5028,0.0002,76796,10,795661,754.75,0.8467219471931458,,
2030.1724470399997,-30.220420837402344,799435,5032,0.0002,77147,10,799536,757.4,0.8719586730003357,,
,-31.973264694213867,799899,,0.0002,,,800000,,0.7186048030853271,690.2,1753.4989566
2012.77408071,-31.78816032409668,802551,5036,0.0002,77732,10,802652,756.51,0.4878217875957489,,
2057.05909214,-31.121259689331055,806551,5040,0.0002,78085,10,806652,774.36,0.7281783819198608,,
2038.3079786800006,-30.57257843017578,808508,5044,0.0002,78262,10,808609,765.22,0.8487033843994141,,
2044.50295968,-31.745342254638672,811664,5048,0.0002,78539,10,811765,766.38,0.7552569508552551,,
1991.87413305,-31.71749496459961,814119,5052,0.0002,78762,10,814220,750.93,0.41138970851898193,,
1946.7397318700005,-30.786182403564453,816607,5056,0.0002,78989,10,816708,736.98,0.566471517086029,,
1961.10317596,-31.279964447021484,820607,5060,0.0002,79355,10,820708,743.87,0.4456171989440918,,
1983.7737036200008,-32.68983459472656,824607,5064,0.0002,79725,10,824708,743.87,0.730233371257782,,
1989.17924517,-30.637664794921875,827617,5068,0.0002,79999,10,827718,733.66,0.9628318548202515,,
2049.32371814,-29.73352813720703,830911,5072,0.0002,80294,10,831012,754.41,0.45910221338272095,,
2140.9571350700003,-30.58578872680664,834911,5076,0.0002,80653,10,835012,773.98,1.0877187252044678,,
2157.28882266,-30.336599349975586,838019,5080,0.0002,80939,10,838120,780.36,1.1957951784133911,,
2235.5897869100004,-30.85140609741211,842019,5084,0.0002,81306,10,842120,804.7,3.0511696338653564,,
2256.33993773,-31.44134521484375,845030,5088,0.0002,81584,10,845131,803.71,4.142507553100586,,
2222.2203290400003,-29.335731506347656,848140,5092,0.0002,81878,10,848241,794.81,1.6334208250045776,,
2264.32730229,-30.5145263671875,852140,5096,0.0002,82267,10,852241,803.73,5.10417366027832,,
2238.21753973,-30.997682571411133,855149,5100,0.0002,82557,10,855250,793.82,0.7541028261184692,,
2177.62958611,-32.415950775146484,857225,5104,0.0002,82752,10,857326,774.58,0.5345337986946106,,
2243.3638137400003,-30.99470329284668,861225,5108,0.0002,83091,10,861326,793.35,0.45178866386413574,,
2286.02710617,-31.860820770263672,865225,5112,0.0002,83413,10,865326,802.24,1.034968614578247,,
2373.88506451,-32.032691955566406,869225,5116,0.0002,83730,10,869326,820.11,0.48588722944259644,,
2349.5801551399995,-32.398719787597656,871892,5120,0.0002,83941,10,871993,815.75,0.4977567195892334,,
2358.6762739000005,-32.3231086730957,874909,5124,0.0002,84176,10,875010,814.84,0.44879138469696045,,
2326.88211162,-32.27143096923828,876237,5128,0.0002,84291,10,876338,806.77,2.5076918601989746,,
2252.09470587,-30.75511932373047,878322,5132,0.0002,84482,10,878423,788.87,0.5601251721382141,,
2257.51108491,-32.14275360107422,881300,5136,0.0002,84752,10,881401,787.49,0.6578443646430969,,
2206.97603632,-31.65294075012207,883490,5140,0.0002,84961,10,883591,769.39,0.5876046419143677,,
2249.99280361,-30.597003936767578,886535,5144,0.0002,85238,10,886636,780.27,0.7194015383720398,,
2278.27576202,-31.223121643066406,890535,5148,0.0002,85593,10,890636,788.71,0.758161723613739,,
2249.0542029299995,-31.850065231323242,892696,5152,0.0002,85804,10,892797,785.77,0.3922886848449707,,
2219.29581764,-30.820045471191406,894059,5156,0.0002,85936,10,894160,774.52,0.5274257659912109,,
2163.79983826,-30.729825973510742,896181,5160,0.0002,86131,10,896282,755.74,0.7606608867645264,,
,-31.580928802490234,899899,,0.0002,,,900000,,0.5640606880187988,637.8,1976.9893643999999
2201.67995691,-32.230857849121094,900899,5164,0.0002,86881,10,901000,762.92,3.506662368774414,,
2259.6278245099998,-32.28227233886719,904899,5168,0.0002,87258,10,905000,772.82,0.9514082074165344,,
2264.9154963499996,-31.78586196899414,908003,5172,0.0002,87554,10,908104,770.92,0.5917251110076904,,
2278.8145843,-31.710548400878906,912003,5176,0.0002,87885,10,912104,770.92,0.5944536328315735,,
2249.2035578900004,-32.61737060546875,914312,5180,0.0002,88068,10,914413,762.93,1.2578814029693604,,
2161.31545838,-32.78068542480469,915925,5184,0.0002,88198,10,916026,739.06,1.1633341312408447,,
2206.58144449,-32.832027435302734,919925,5188,0.0002,88511,10,920026,748.95,0.5155059099197388,,
2157.86013098,-31.840538024902344,921577,5192,0.0002,88645,10,921678,734.37,4.5065507888793945,,
2136.38988166,-33.04407501220703,924687,5196,0.0002,88890,10,924788,725.47,5.412495136260986,,
2095.86359905,-33.298423767089844,926537,5200,0.0002,89063,10,926638,713.88,0.2637846767902374,,
2155.80801107,-32.41421890258789,930537,5204,0.0002,89427,10,930638,733.12,0.6361044645309448,,
2155.88813139,-32.87904357910156,934537,5208,0.0002,89792,10,934638,733.12,1.058781623840332,,
2151.85339959,-32.715858459472656,938537,5212,0.0002,90172,10,938638,733.12,0.6494479775428772,,
2075.36431729,-33.45082092285156,941895,5216,0.0002,90492,10,941996,726.7,4.966358661651611,,
2118.82265942,-31.500831604003906,945895,5220,0.0002,90858,10,945996,740.03,0.5053841471672058,,
2129.97940489,-33.114707946777344,949895,5224,0.0002,91235,10,949996,749.86,0.531538188457489,,
2135.28348959,-32.84715270996094,951014,5228,0.0002,91334,10,951115,747.77,4.280112266540527,,
2134.5247558100004,-33.22874069213867,952424,5232,0.0002,91460,10,952525,741.02,0.45272040367126465,,
2125.11016509,-32.99238204956055,955248,5236,0.0002,91730,10,955349,739.48,0.8272287845611572,,
2092.37664873,-31.727581024169922,956731,5240,0.0002,91862,10,956832,732.41,0.3955944776535034,,
2057.6818672799996,-32.452842712402344,959005,5244,0.0002,92060,10,959106,724.7,3.3750593662261963,,
2065.8441800800006,-32.915069580078125,963005,5248,0.0002,92388,10,963106,724.7,5.155337333679199,,
2130.03660602,-31.389877319335938,966115,5252,0.0002,92636,10,966216,734.19,5.361973285675049,,
2255.56478428,-31.87239646911621,970115,5256,0.0002,92947,10,970216,760.56,0.7088054418563843,,
2300.2526108899997,-32.92778778076172,973312,5260,0.0002,93198,10,973413,771.31,0.7801576852798462,,
2194.74666302,-32.19837188720703,976087,5264,0.0002,93413,10,976188,751.88,1.156409740447998,,
2171.33213357,-33.20760726928711,979099,5268,0.0002,93658,10,979200,742.0,0.50446617603302,,
2213.40254074,-33.318809509277344,983099,5272,0.0002,93995,10,983200,750.96,0.37804728746414185,,
