time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/clip_range,train/std,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
374,69962,765952,10,556.56,1748.49191987,3730,0.3,0.09174784272909164,2.2253568887710573,-0.004217829071276391,0.2926692791283131,0.6596172153949738,0.00033888768000000006,3.4744863510131836,0.098988764,10.322340154647828,,
375,70107,768000,10,545.62,1719.4814122799999,3740,0.3,0.0919211134314537,2.223291003704071,0.010066760931513308,0.3187760468572378,0.7961319237947464,0.00033872384000000003,4.117328643798828,0.11569884,9.38586847782135,,
376,70243,770048,10,545.06,1718.6777109399998,3750,0.3,0.0920829176902771,2.2197017073631287,-0.01043389081722168,0.26997396647930144,0.8450902700424194,0.00033856,4.373476028442383,0.097356,9.192496252059936,,
377,70436,772096,10,545.62,1721.7296548099996,3760,0.3,0.08961324393749237,2.277368414402008,-0.0059711661626351996,0.2586718828242738,0.7884913682937622,0.00033839616000000004,5.738883018493652,0.083154835,12.834844589233398,,
378,70572,774144,10,543.92,1716.96477279,3770,0.3,0.09000086039304733,2.2728704690933226,-0.002614829841186239,0.35811198465526106,0.7960076630115509,0.00033823232,3.432298421859741,0.24503121,7.302495956420898,,
379,70713,776192,10,538.16,1698.6144644000003,3780,0.3,0.09023353457450867,2.2688352942466734,0.039293658034875986,0.4807552218437195,0.7813290059566498,0.00033806848,4.021850109100342,0.27914065,8.585002374649047,,
380,70853,778240,10,543.06,1714.7150703500001,3790,0.3,0.0903632640838623,2.2658482789993286,-0.0028482191578952155,0.292708345502615,0.7835659384727478,0.00033790464,2.9408605098724365,0.11693239,6.341055154800415,,
,,780000,,,,3800,0.3,0.0906064510345459,2.264527416229248,-0.0016129548265598538,0.3391145922243595,0.711459755897522,0.0003377408,4.439332485198975,0.17247625,10.253289556503296,821.5860867191107,279.4
381,71203,780288,10,548.53,1733.89429613,,,,,,,,,,,,,
382,71358,782336,10,549.14,1734.9281012800002,3810,0.3,0.08821381628513336,2.31995404958725,-0.019657230307348072,0.2893099027918652,0.7333404421806335,0.00033757696000000003,3.6698198318481445,0.055548035,10.048224711418152,,
383,71527,784384,10,552.65,1742.8099176499995,3820,0.3,0.08835114538669586,2.3162583708763123,-0.006561671816743964,0.3413281331479084,0.8639477491378784,0.00033741312,2.331325054168701,0.10700632,5.8015639066696165,,
384,71665,786432,10,545.8,1719.98530406,3830,0.3,0.08854825794696808,2.313521075248718,0.0028653890686110017,0.31622396409511566,0.8672173917293549,0.00033724928,3.780687093734741,0.06447884,10.869306087493896,,
385,71807,788480,10,538.42,1691.52363128,3840,0.3,0.08875510096549988,2.308218467235565,-0.004161763414740527,0.2905338630080223,0.8630834966897964,0.00033708544,3.712110757827759,0.101801574,8.158677291870116,,
386,71938,790528,10,539.88,1691.9498203600003,3850,0.3,0.0888039767742157,2.3041179299354555,0.010719008718151634,0.33845053017139437,0.7592877298593521,0.0003369216,5.1136980056762695,0.05395148,13.617112970352172,,
387,72073,792576,10,547.05,1718.1231897,3860,0.3,0.08636131882667542,2.3607113361358643,-0.008548599082860164,0.2554166715592146,0.788133442401886,0.00033675776,5.400017261505127,0.09292795,12.846303844451905,,
388,72209,794624,11,553.4,1739.03697434,3870,0.3,0.0864788144826889,2.355546438694,-0.008247905994440075,0.23111979775130748,0.7138476371765137,0.00033659392,4.108076095581055,0.12956423,10.61186580657959,,
389,72357,796672,11,556.06,1745.3321435200005,3880,0.3,0.0864911824464798,2.35381543636322,0.030620695441029966,0.4051171962171793,0.8354000002145767,0.00033643008000000004,2.7979118824005127,0.26248047,7.783257174491882,,
390,72526,798720,11,560.59,1760.4601593300001,3890,0.3,0.08641916513442993,2.352770376205444,-0.010221355406683851,0.22647135742008687,0.8448755890130997,0.00033626624,3.3516902923583984,0.08104967,7.824436473846435,,
,,800000,,,,3900,0.3,0.08637772500514984,2.354853665828705,0.003586775852309021,0.31360677555203437,0.7631041556596756,0.00033610240000000004,2.0544779300689697,0.19397028,5.80971393585205,3091.2327303186057,898.2
391,73055,800768,10,556.93,1747.02426722,,,,,,,,,,,,,
392,73217,802816,10,557.51,1750.81411937,3910,0.3,0.08390578627586365,2.4157695531845094,0.012532564211869612,0.4493359541898826,0.7116937935352325,0.00033593856,3.8716139793395996,0.13486393,8.777121114730836,,
393,73380,804864,10,559.85,1758.62807395,3920,0.3,0.08434292674064636,2.4122180104255677,-0.0013220991089475831,0.2805729225277901,0.8510687947273254,0.00033577472,1.9292471408843994,0.16378833,5.230900311470032,,
394,73542,806912,10,554.85,1743.2379459200001,3930,0.3,0.08474022150039673,2.4041571617126465,0.033268635619897416,0.5257812589406967,0.7962851822376251,0.00033561088000000003,4.524557590484619,0.24068323,9.33418653011322,,
395,73707,808960,10,557.66,1754.1056467200003,3940,0.3,0.08475998044013977,2.4016906142234804,0.030455393078737104,0.441289072483778,0.816838949918747,0.00033544704,2.139308452606201,0.21044199,5.338798940181732,,
396,73870,811008,10,559.8,1761.8605201,3950,0.3,0.08512129634618759,2.4006872892379763,0.04276206681504853,0.5718489661812782,0.7959670573472977,0.00033528320000000004,1.9873590469360352,0.38129717,4.0980306506156925,,
397,74022,813056,10,571.46,1801.5336151000001,3960,0.3,0.0828491821885109,2.4541261911392214,0.027942194600473157,0.45393230602203405,0.8220255970954895,0.00033511936,2.789712429046631,0.30575705,6.092208433151245,,
398,74182,815104,10,565.82,1780.3314211000004,3970,0.3,0.08289065957069397,2.451430594921112,0.008622634508646598,0.3694531321525574,0.7812951952219009,0.00033495552000000004,5.928653240203857,0.18713863,10.510568022727966,,
399,74339,817152,10,569.1,1789.2721505000002,3980,0.3,0.08306114375591278,2.4505385398864745,-0.006496111774758973,0.3332161530852318,0.8007317036390305,0.00033479168,4.459277629852295,0.13427329,9.247361636161804,,
400,74493,819200,10,566.42,1778.9635760200001,3990,0.3,0.08327768743038177,2.4480031371116637,0.004350319232326006,0.3214062597602606,0.797735333442688,0.00033462784000000005,5.778720378875732,0.1621474,13.866282510757447,,
,,820000,,,,4000,0.3,0.08364342153072357,2.444206428527832,0.01610997423471421,0.3523046914488077,0.8331765085458755,0.00033446400000000003,3.733952045440674,0.15987058,8.295305752754212,1489.2594347806648,457.2
401,74882,821248,10,559.89,1759.33103131,,,,,,,,,,,,,
402,75034,823296,10,568.19,1789.32047029,4010,0.3,0.08144856244325638,2.498888397216797,0.002507046715982142,0.302044278383255,0.7383825778961182,0.00033430016,7.311797142028809,0.070002936,13.70576844215393,,
403,75195,825344,10,570.86,1802.1023204499998,4020,0.3,0.08154726773500443,2.4956894516944885,-0.0005312041268915379,0.38404948487877844,0.6979788243770599,0.00033413632000000004,1.4022935628890991,0.12484463,4.879118156433106,,
404,75348,827392,10,570.1,1803.9896341000003,4030,0.3,0.08215755224227905,2.4886756896972657,0.008869194639846612,0.4726953268051147,0.8087838143110275,0.00033397248,3.979179620742798,0.22842099,8.022538805007935,,
405,75504,829440,10,568.0,1797.9482769600002,4040,0.3,0.08248487114906311,2.477293682098389,0.01237309878109949,0.40809896886348723,0.8434011042118073,0.00033380864,4.013393402099609,0.30892092,8.643126940727234,,
406,75657,831488,10,579.4,1837.0453263300003,4050,0.3,0.08274707198143005,2.4726881265640257,0.027195603903382805,0.48859376460313797,0.8688981086015701,0.0003336448,3.454824686050415,0.3021502,4.966854751110077,,
407,75813,833536,10,581.28,1844.7643922600002,4060,0.3,0.08089073747396469,2.5242029428482056,0.021483652996539603,0.4772265753155807,0.8525675982236862,0.00033348096,3.0293984413146973,0.15674692,5.708522844314575,,
408,75969,835584,10,584.87,1862.3955778900001,4070,0.3,0.08148135244846344,2.5097241044044494,0.001683505248511219,0.3688932366669178,0.8705143481492996,0.00033331712,2.672215700149536,0.25234693,4.622328960895539,,
409,76131,837632,11,592.74,1892.9752192599997,4080,0.3,0.08199608325958252,2.499234879016876,0.017984403063164754,0.4382291790097952,0.6947690546512604,0.00033315328,3.0134103298187256,0.16693595,6.392844605445862,,
410,76287,839680,11,593.96,1899.71976776,4090,0.3,0.08247502148151398,2.4915024757385256,-0.003600458747241753,0.34028646871447565,0.7605938911437988,0.00033298944000000004,2.384019136428833,0.20812975,5.822220039367676,,
,,840000,,,,4100,0.3,0.08276151865720749,2.485680401325226,0.030926352518144996,0.4842317819595337,0.8207875490188599,0.0003328256,2.018329620361328,0.21097562,6.746607637405395,1982.3452611863613,578.0
411,76703,841728,10,592.74,1899.8148073800005,,,,,,,,,,,,,
412,76857,843776,10,595.66,1916.1997862699998,4110,0.3,0.08054795116186142,2.539796197414398,0.009740437052823837,0.34963542595505714,0.7063799202442169,0.00033266176000000005,3.924938678741455,0.17673123,9.03136055469513,,
413,77012,845824,10,614.84,1986.5483340499998,4120,0.3,0.08129455149173737,2.5293218970298765,-0.002161577441729534,0.3210416756570339,0.7430582344532013,0.00033249792,3.1850969791412354,0.084451094,6.567506670951843,,
414,77169,847872,10,634.47,2055.6084765399996,4130,0.3,0.08177299797534943,2.5135062098503114,0.005637876682449061,0.37382813841104506,0.8049303740262985,0.00033233408,3.566256046295166,0.08956032,7.4486558675765995,,
415,77324,849920,10,645.85,2094.9252334999996,4140,0.3,0.08213970810174942,2.505720520019531,0.016265214257000483,0.4589192867279053,0.6760585308074951,0.00033217024000000003,2.8916964530944824,0.3701716,6.352229702472687,,
416,77485,851968,10,642.44,2089.05790071,4150,0.3,0.08237136900424957,2.5008124351501464,0.022686791260348383,0.48679688647389413,0.6982496380805969,0.0003320064,2.4808666706085205,0.3146178,5.608362913131714,,
417,77639,854016,10,642.21,2097.64813901,4160,0.3,0.08026888221502304,2.552855670452118,0.019851031757571035,0.3903645932674408,0.8420218676328659,0.00033184256,2.5762791633605957,0.16691205,6.579469525814057,,
418,77789,856064,11,641.1,2094.5109917799996,4170,0.3,0.08041869103908539,2.5447102904319765,0.0055986049905186516,0.374492197483778,0.806289553642273,0.00033167872000000007,5.530734062194824,0.10734066,11.123193359375,,
419,77941,858112,11,653.36,2137.84989205,4180,0.3,0.08041860163211823,2.541956532001495,0.002709432491101538,0.38157553002238276,0.8035751283168793,0.00033151488000000005,7.6680402755737305,0.19331458,12.956757402420044,,
,,860000,,,,4190,0.3,0.08038913458585739,2.543103349208832,0.006513941063294837,0.3552864618599415,0.7842616587877274,0.00033135104,2.1565401554107666,0.20242494,6.953103971481323,2425.466633938253,712.4
420,78386,860160,10,638.3,2089.99657178,,,,,,,,,,,,,
421,78542,862208,10,629.77,2061.7181972400003,4200,0.3,0.07815882563591003,2.6026957631111145,-0.0058008862542919815,0.2540234432381112,0.6720365583896637,0.00033118720000000005,8.409183502197266,0.04716956,23.216246700286867,,
422,78697,864256,10,637.49,2088.43900405,4210,0.3,0.07822564244270325,2.598854672908783,-0.010092351809726096,0.2571224022656679,0.8445138186216354,0.00033102336000000003,2.625347375869751,0.0638942,6.63870108127594,,
423,78853,866304,10,640.31,2098.86327974,4220,0.3,0.07839702814817429,2.5967699766159056,0.018973779439547655,0.455859386920929,0.8626144230365753,0.00033085952,2.8985605239868164,0.23689914,4.6651003241539,,
424,79011,868352,10,640.4,2101.24589233,4230,0.3,0.07879963517189026,2.5892295598983766,0.01641695065773092,0.493697926402092,0.7828322052955627,0.00033069568000000004,3.2148101329803467,0.16148596,6.483320784568787,,
425,79169,870400,10,644.43,2114.1572951,4240,0.3,0.07926683872938156,2.5761876940727233,-0.0009057658945677005,0.3707552183419466,0.7453087568283081,0.00033053184,3.856135845184326,0.30539358,6.393942880630493,,
426,79328,872448,10,640.75,2101.0028332300003,4250,0.3,0.0775027722120285,2.6217700839042664,0.00982361203059554,0.3924869871145347,0.7172989249229431,0.000330368,3.1858952045440674,0.12939925,7.006378650665283,,
427,79486,874496,11,639.71,2099.28731555,4260,0.3,0.07797125726938248,2.6121482491493224,-0.005466450329331618,0.36941407099366186,0.8591784983873367,0.00033020416,3.662142515182495,0.18853626,5.220452332496643,,
428,79646,876544,11,622.65,2042.73245295,4270,0.3,0.07853014767169952,2.6006895899772644,0.05076923392713066,0.5502213656902313,0.8207126557826996,0.00033004032,2.518587827682495,0.4039628,5.396205353736877,,
429,79799,878592,11,611.3,2001.0772002499998,4280,0.3,0.0789378359913826,2.585473394393921,-0.00047595776210087595,0.3215364672243595,0.7209829688072205,0.00032987648,6.453299522399902,0.08802043,17.84303765296936,,
,,880000,,,,4290,0.3,0.07904572784900665,2.580093765258789,-0.002696097567386602,0.1511848987545818,0.7586206793785095,0.00032971264,6.367118835449219,0.030266687,18.286500453948975,2428.003078875132,841.8
430,80355,880640,10,612.46,2000.4295396000002,,,,,,,,,,,,,
431,80504,882688,10,619.33,2013.0849342200004,4300,0.3,0.07684461772441864,2.638594126701355,-0.0027151487360242755,0.2727213619655231,0.7755918055772781,0.0003295488,4.927251815795898,0.051860623,12.655683326721192,,
432,80664,884736,10,609.15,1968.0686271200002,4310,0.3,0.0768958255648613,2.636394739151001,0.014833685162011534,0.3237760454416275,0.8672711849212646,0.00032938496,2.2000818252563477,0.2609544,9.137902307510377,,
433,80817,886784,10,609.87,1965.9113720100004,4320,0.3,0.07693031430244446,2.6361475586891174,0.007771033528260673,0.28161458671092987,0.7963634133338928,0.00032922112000000005,4.187670707702637,0.06393227,10.776168155670167,,
434,80969,888832,10,622.77,2008.5116752900003,4330,0.3,0.07697088271379471,2.6368571162223815,-0.000629993157927089,0.3297786541283131,0.8857381269335747,0.00032905728,3.511143445968628,0.07168561,7.067221164703369,,
435,81127,890880,10,635.66,2049.6914935500004,4340,0.3,0.07712358236312866,2.6372575044631956,0.0002648783283075495,0.3831640720367432,0.8638318032026291,0.00032889344,3.775658130645752,0.12969828,6.6444535732269285,,
436,81284,892928,10,643.61,2079.09802504,4350,0.3,0.07502902299165726,2.6953521490097048,0.015415244079486001,0.4198177203536034,0.7841901481151581,0.00032872960000000003,3.573700428009033,0.10004383,5.834418380260468,,
437,81444,894976,10,645.5,2087.48759261,4360,0.3,0.07515913248062134,2.6916986227035524,0.04459635393694041,0.5577864676713944,0.783650279045105,0.00032856576,2.17284893989563,0.37330773,5.188916635513306,,
438,81599,897024,10,642.66,2079.0579510899997,4370,0.3,0.07534191757440567,2.686024034023285,0.031313745873631046,0.5839453309774398,0.8302992433309555,0.00032840192,3.1637978553771973,0.8133775,6.272659015655518,,
439,81754,899072,10,650.47,2104.56594744,4380,0.3,0.07558885216712952,2.679239284992218,0.010731388793210606,0.4065755270421505,0.7414999902248383,0.00032823808,2.9222164154052734,0.14153191,9.004482126235962,,
,,900000,,,,4390,0.3,0.07571138441562653,2.6745859026908874,0.010329813291318768,0.3495703224092722,0.7265715301036835,0.00032807424,3.3569023609161377,0.110947564,6.670506072044373,2984.6463718052955,889.8
440,82338,901120,10,640.84,2070.1386361600003,,,,,,,,,,,,,
441,82497,903168,10,633.38,2043.69335646,4400,0.3,0.0736333429813385,2.7302112579345703,-0.014864806574769318,0.34925781957863367,0.7825525254011154,0.0003279104,3.354234218597412,0.19375011,7.3078676700592045,,
442,82650,905216,10,631.39,2029.5550816600005,4410,0.3,0.07381018251180649,2.7255782008171083,0.007462550544150659,0.6542578309774398,0.7972942143678665,0.00032774656000000006,2.4751601219177246,3.8174362,5.260567700862884,,
443,82801,907264,10,619.74,1979.9047156599997,4420,0.3,0.07388395071029663,2.721467137336731,0.01311099844722774,0.35697917491197584,0.7828246504068375,0.00032758272000000003,5.118144512176514,0.03431075,16.204779863357544,,
444,82954,909312,10,624.07,1981.4682800699998,4430,0.3,0.07392705976963043,2.7199528574943543,-0.010879169036707026,0.20600260905921458,0.884022057056427,0.00032741888,3.9562323093414307,0.08295946,8.649094104766846,,
445,83108,911360,10,624.07,1975.26541784,4440,0.3,0.0740557610988617,2.719766855239868,0.003431147116934774,0.35220052748918534,0.8060065656900406,0.00032725504000000004,1.8984309434890747,0.14430422,6.802619969844818,,
446,83264,913408,10,626.91,1977.4544593500002,4450,0.3,0.07205332815647125,2.7774092078208925,-0.009145090272068047,0.3535546949133277,0.8620508164167404,0.0003270912,3.254502296447754,0.13178694,6.44991238117218,,
447,83420,915456,10,645.89,2042.5962893500002,4460,0.3,0.07205388695001602,2.7760968446731566,0.014435483444249187,0.38997396677732465,0.9236151501536369,0.00032692736,1.8412631750106812,0.20481741,4.4000905632972716,,
448,83616,917504,10,646.36,2040.0791855099994,4470,0.3,0.07203315943479538,2.7773721575737,0.0061377613752847445,0.40003907307982445,0.7230117917060852,0.00032676352,3.2641639709472656,1.2236302,6.997989296913147,,
449,83782,919552,10,655.55,2070.50895222,4480,0.3,0.07232297211885452,2.7757423400878904,0.00698023196950075,0.31421875655651094,0.8442364484071732,0.00032659968,2.865307331085205,0.09114821,9.87094314098358,,
,,920000,,,,4490,0.3,0.07270932197570801,2.7682100892066956,-0.0017002787883392933,0.33239583782851695,0.7486801147460938,0.00032643584,2.825377941131592,0.082004875,6.156165051460266,2496.5444124669534,723.0
450,84322,921600,10,666.14,2108.09122144,,,,,,,,,,,,,
451,84488,923648,10,673.28,2130.82226123,4500,0.3,0.07074178755283356,2.82155157327652,0.004017166083212942,0.35657553002238274,0.8136970102787018,0.000326272,2.587063789367676,0.09197241,6.435584306716919,,
452,84651,925696,10,682.84,2166.00989711,4510,0.3,0.07104986160993576,2.8158712506294252,0.0035157439601607443,0.4958593860268593,0.8391904234886169,0.00032610816,3.1894702911376953,1.1107136,5.315227198600769,,
453,84817,927744,10,679.75,2159.15882862,4520,0.3,0.07152311503887177,2.8059548258781435,0.024863752888049984,0.4708463609218597,0.7828885912895203,0.00032594432,2.1638083457946777,0.30219033,4.933639919757843,,
454,84984,929792,10,694.85,2213.23603043,4530,0.3,0.07171496748924255,2.7966173887252808,0.005892874640121804,0.3212500087916851,0.8227866590023041,0.00032578048,2.412917375564575,0.27295518,6.150485301017762,,
455,85146,931840,10,713.32,2274.70461689,4540,0.3,0.07203458249568939,2.7912066698074343,-0.005039965859614348,0.2767187610268593,0.6089294850826263,0.00032561664,2.598604440689087,0.10058031,6.025169491767883,,
456,85305,933888,10,723.81,2310.24856853,4550,0.3,0.07021656632423401,2.8430692553520203,0.0032623688253806903,0.3543229252099991,0.7477228939533234,0.0003254528,1.7371933460235596,0.0911765,6.192086136341095,,
457,85461,935936,10,727.94,2324.97814915,4560,0.3,0.07036129385232925,2.8380244851112364,0.03435750733595348,0.5536588698625564,0.7647085934877396,0.00032528896000000003,3.576563835144043,0.18616086,6.396025609970093,,
458,85615,937984,10,731.94,2331.8093834600004,4570,0.3,0.07057547569274902,2.8346206545829773,0.02315263211145071,0.44441407211124895,0.735390692949295,0.00032512512,3.448452949523926,0.37311122,6.837845230102539,,
,,940000,,,,4580,0.3,0.07078147679567337,2.8288384675979614,0.02538981977035313,0.4633724011480808,0.784611314535141,0.00032496128,3.0962095260620117,0.442495,6.847497177124024,3085.866349420417,916.4
459,86201,940032,10,731.07,2327.1545731200004,,,,,,,,,,,,,
460,86353,942080,10,736.53,2347.09351249,4590,0.3,0.06909934431314468,2.8792709589004515,0.01825321907963371,0.48864584520924836,0.7359830439090729,0.00032479744,2.536541700363159,0.2492227,6.155461549758911,,
461,86512,944128,10,733.01,2335.9237369,4600,0.3,0.06937392055988312,2.867727887630463,0.007869706919300334,0.26986979581415654,0.7177693247795105,0.0003246336,4.160155296325684,0.11315633,7.727951800823211,,
462,86671,946176,10,740.82,2362.2327124700005,4610,0.3,0.06919468939304352,2.866444408893585,0.008920922173419932,0.34671875312924383,0.8651622235774994,0.00032446976,1.6100269556045532,0.075586684,4.421024680137634,,
463,86831,948224,10,728.03,2319.65327534,4620,0.3,0.06912776827812195,2.868526351451874,-0.003295154472070827,0.28579427748918534,0.7738445401191711,0.00032430592000000006,3.1020848751068115,0.068853885,5.149601626396179,,
464,86985,950272,10,742.74,2369.9288548799996,4630,0.3,0.06925100088119507,2.8680010199546815,-0.003425008182530398,0.27591146603226663,0.7306635975837708,0.00032414208000000003,2.3572540283203125,0.1077824,8.385306096076965,,
465,87144,952320,10,756.45,2416.0228449799997,4640,0.3,0.06754416972398758,2.9224238753318788,0.03498462297429796,0.4479557393497089,0.762828528881073,0.00032397824,2.4588918685913086,0.21178877,6.022646069526672,,
466,87294,954368,10,762.91,2443.5786172,4650,0.3,0.0679563656449318,2.912440025806427,-0.0036998734972439884,0.3147395897656679,0.6292726397514343,0.00032381440000000004,2.749732494354248,0.14716184,8.018792295455933,,
467,87442,956416,10,780.38,2502.14127679,4660,0.3,0.06814400106668472,2.9056907296180725,-0.002602198058157157,0.2412369843572378,0.7223301529884338,0.00032365056,4.751158714294434,0.07430059,8.884531617164612,,
468,87596,958464,10,784.51,2520.5287646999996,4670,0.3,0.0682087242603302,2.903740656375885,0.041846695082494986,0.3476432364434004,0.8675270825624466,0.00032348672,2.7626888751983643,1.4372259,6.1025146484375,,
,,960000,,,,4680,0.3,0.06826114654541016,2.900576984882355,0.06780285906046624,0.504309906065464,0.8233855962753296,0.00032332288,2.353891372680664,0.23652941,6.398567819595337,1886.3008136233925,584.4
469,88043,960512,10,763.09,2460.30942087,,,,,,,,,,,,,
470,88195,962560,10,764.26,2467.1938240500003,4690,0.3,0.06635864824056625,2.958063209056854,0.012204315222334117,0.32364584192691837,0.809692308306694,0.00032315904,5.256083965301514,0.053558312,14.440421295166015,,
471,88348,964608,10,766.76,2481.9780266400003,4700,0.3,0.06640782207250595,2.954841709136963,-0.018521363285835868,0.2674349021166563,0.8011986166238785,0.00032299520000000003,3.0436763763427734,0.088463694,6.060608577728272,,
472,88503,966656,10,754.6,2441.09508311,4710,0.3,0.06648504734039307,2.9536062121391295,-0.012071082841139358,0.2937630288302898,0.8496352732181549,0.00032283136,2.334866762161255,0.09332912,6.045547676086426,,
473,88659,968704,10,734.8,2375.0542491600004,4720,0.3,0.06656345725059509,2.952484333515167,-0.006252764756791507,0.29869792237877846,0.7357401549816132,0.00032266752,3.1415352821350098,0.08361185,7.856552147865296,,
474,88816,970752,10,736.42,2380.58919486,4730,0.3,0.06663695722818375,2.9527198672294617,0.0068538839730899245,0.34683594666421413,0.8147464692592621,0.00032250368,1.6929526329040527,0.24574438,5.766769349575043,,
475,88972,972800,10,730.71,2362.4189524699996,4740,0.3,0.06477244943380356,3.0114856362342834,0.0038816495123683127,0.37348959445953367,0.8982982710003853,0.00032233984,2.6125402450561523,0.1899704,5.753522682189941,,
476,89125,974848,10,736.16,2379.0507033599997,4750,0.3,0.0648014023900032,3.0095609426498413,0.0021254166080325377,0.3310937598347664,0.7538231164216995,0.00032217599999999997,2.4273219108581543,0.07185565,6.685374212265015,,
477,89286,976896,10,725.91,2348.6304946399996,4760,0.3,0.06472551822662354,3.00888329744339,0.0029664283071177524,0.3767057403922081,0.7196228206157684,0.00032201216,3.849336862564087,0.17186932,7.865168988704681,,
478,89438,978944,10,725.71,2355.5313496399995,4770,0.3,0.06487523764371872,3.0073466181755064,0.009948120850931552,0.3993359461426735,0.7807751595973969,0.00032184832000000003,3.9905319213867188,0.18394873,10.740576004981994,,
,,980000,,,,4780,0.3,0.06510638445615768,3.0012300610542297,0.005923707245383625,0.37812500819563866,0.7523050606250763,0.00032168448,4.135657787322998,0.06001413,10.593344068527221,1591.3306825507432,488.0
479,89799,980992,10,716.99,2339.32937264,,,,,,,,,,,,,
480,89951,983040,10,691.31,2262.8076673,4790,0.3,0.06339719891548157,3.054839813709259,0.006160105974413454,0.30263021141290664,0.7606619447469711,0.00032152064000000004,5.654581069946289,0.05840368,12.160794067382813,,
481,90111,985088,10,687.78,2251.97184006,4800,0.3,0.06355644762516022,3.0487184047698976,0.0189157350936874,0.4051953203976154,0.8576438128948212,0.0003213568,3.1832613945007324,0.3533181,6.605634570121765,,
482,90258,987136,10,681.47,2233.71443431,4810,0.3,0.06363322585821152,3.044633483886719,0.0028764422168023884,0.3231380291283131,0.8056714087724686,0.00032119296,3.6209282875061035,0.21187328,7.705862641334534,,
483,90413,989184,10,676.21,2216.3661876700003,4820,0.3,0.06381875276565552,3.040339410305023,0.01839352257899023,0.402877613902092,0.7897862195968628,0.00032102912000000003,1.7726693153381348,0.0715819,6.358826315402984,,
484,90563,991232,10,658.94,2158.38953258,4830,0.3,0.06390862166881561,3.034200358390808,0.009560238583944747,0.3406250081956387,0.7017321884632111,0.00032086528,3.6230576038360596,0.1358708,10.645647716522216,,
485,90717,993280,10,649.61,2122.7003829000005,4840,0.3,0.06231345236301422,3.0886350512504577,0.014289137636660598,0.44817709833441766,0.8551132827997208,0.00032070144000000004,2.3524532318115234,0.15834603,7.5368691205978395,,
486,90872,995328,10,642.88,2101.4210348100005,4850,0.3,0.062486741691827774,3.079491925239563,0.02826966945953231,0.41872396394610406,0.884374238550663,0.0003205376,2.2292637825012207,0.9998739,5.348457884788513,,
487,91025,997376,10,622.97,2031.11809877,4860,0.3,0.0626116693019867,3.073809099197388,0.014694850319028775,0.41188803166151045,0.7262708246707916,0.00032037376000000004,2.0630910396575928,0.091492526,6.990091991424561,,
488,91185,999424,10,602.9,1968.9000369199996,4870,0.3,0.06277960538864136,3.0697945237159727,0.009571169692499026,0.3495833419263363,0.48825985193252563,0.00032020992,4.7343010902404785,0.107079044,16.53366689682007,,
,,1000000,,,,4880,0.3,0.06293044239282608,3.065413069725037,0.002971875215880537,0.2995572999119759,0.644144594669342,0.00032004608000000005,4.775111675262451,0.09556049,13.742732858657837,2579.533317464171,773.0
489,91657,1001472,10,601.42,1962.9789784299996,,,,,,,,,,,,,
490,91813,1003520,10,581.12,1890.3288090299998,4890,0.3,0.061308540403842926,3.119163751602173,0.023539195022021887,0.4303255345672369,0.7084078788757324,0.00031988224000000003,5.5526323318481445,0.1861768,9.690263509750366,,
491,91961,1005568,10,580.9,1880.44110679,4900,0.3,0.06162053346633911,3.1108654141426086,0.010068314380477972,0.3040234435349703,0.8360118418931961,0.0003197184,2.2633309364318848,0.2639633,6.980659675598145,,
492,92117,1007616,10,546.34,1760.63445529,4910,0.3,0.06177191436290741,3.105145311355591,-0.007415512637817301,0.31544271670281887,0.691298246383667,0.00031955456000000004,6.0720601081848145,0.1333922,11.911403608322143,,
493,92271,1009664,10,542.08,1741.3996264700002,4920,0.3,0.06184610724449158,3.101787030696869,0.0023465983362985555,0.37071615383028983,0.8425823599100113,0.00031939072,2.5665221214294434,0.15529935,8.12916111946106,,
494,92424,1011712,10,545.3,1752.28955609,4930,0.3,0.0619804821908474,3.0978245615959166,0.011267176776891574,0.5131640747189522,0.7993001341819763,0.00031922688,3.3779919147491455,0.14915335,6.561845970153809,,
495,92577,1013760,10,550.0,1768.26825282,4940,0.3,0.06043441966176033,3.1508814096450806,0.01148374399417662,0.46736980140267403,0.7224220335483551,0.00031906304,3.107900857925415,0.1579844,6.792827916145325,,
496,92732,1015808,10,568.69,1831.08800979,4950,0.3,0.060755763202905655,3.1406261324882507,0.02092411738121882,0.4554948017001152,0.7692525386810303,0.0003188992,3.8179752826690674,0.12111205,6.0509401679039,,
497,92884,1017856,10,577.29,1862.7720276400003,4960,0.3,0.060968585312366486,3.1313661336898804,0.02131885456852629,0.45632813572883607,0.7908009588718414,0.00031873536,2.3946290016174316,0.30598515,5.79172180891037,,
498,93042,1019904,10,594.69,1924.8317428200003,4970,0.3,0.06105911731719971,3.124798667430878,0.00978211245063001,0.3839322984218597,0.6268542110919952,0.00031857152,3.869157075881958,0.13219374,8.655445122718811,,
,,1020000,,,,4980,0.3,0.06118229404091835,3.1195672750473022,0.009498723538126797,0.4099609464406967,0.710232675075531,0.00031840768000000004,2.390291690826416,0.13329454,6.410389828681946,3478.5005750201644,1000.0
499,93663,1021952,10,590.32,1911.2457824700004,,,,,,,,,,,,,
